"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Appendix B: Online Resources on Activity Theory","V. Kaptelinin; B. A. Nardi","","Acting with Technology:Activity Theory and Interaction Design","20120924","2006","","","279","282","This chapter contains sections titled: Acting with Technology, Activity Theory, Activity-based Computing: A New Paradigm for Ubiquitous Computing, Activity Theory Usability Lab, University of Wollongong, Australiam, Activités: Revue électronique, Center for Activity Theory and Developmental Work Research, University of Helsinki, Finland, Centre for Astronomy and Science Education, Centre for Sociocultural and Activity Theory Research, University of Birmingham, UK, Interaction Design Centre, University of Limerick, Ireland, InterMedia, University of Oslo, Norway, InterMedia, University of Bergen, Norway, International Society for Cultural and Activity Research (ISCAR), Psychology and Marxism, Special Issue of Journal of Computer-supported Cooperative Work: Activity Theory and Design, The Fifth Dimension, The Laboratory of Comparative Human Cognition (LCHC), University of California, San Diego, Wikipedia, the Free Encyclopedia","","97802622564","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/xpl/ebooks/bookPdfWithBanner.jsp?fileName=6289723.pdf&bkn=6267290&pdfType=chapter","","","","","","","","","2006","","","","","MIT Press","MIT Press eBook Chapters"
"References","B. Shneiderman","","Leonardo&#39;s Laptop:Human Needs and the New Computing Technologies","20120924","2003","","","251","257","Ben Shneiderman's book dramatically raises computer users' expectations of what they should get from technology. He opens their eyes to new possibilities and invites them to think freshly about future technology. He challenges developers to build products that better support human needs and that are usable at any bandwidth. Shneiderman proposes Leonardo da Vinci as an inspirational muse for the ""new computing."" He wonders how Leonardo would use a laptop and what applications he would create.Shneiderman shifts the focus from what computers can do to what users can do. A key transformation is to what he calls ""universal usability,"" enabling participation by young and old, novice and expert, able and disabled. This transformation would empower those yearning for literacy or coping with their limitations. Shneiderman proposes new computing applications in education, medicine, business, and government. He envisions a World Wide Med that delivers secure patient histories in local languages at any emergency room and thriving million-person communities for e-commerce and e-government. Raising larger questions about human relationships and society, he explores the computer's potential to support creativity, consensus-seeking, and conflict resolution. Each chapter ends with a Skeptic's Corner that challenges assumptions about trust, privacy, and digital divides.","","97802622569","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/xpl/ebooks/bookPdfWithBanner.jsp?fileName=6282782.pdf&bkn=6267337&pdfType=chapter","","","","","","","","","2003","","","","","MIT Press","MIT Press eBook Chapters"
"Descriptive Statistics from Surveys","J. E. Katz; R. E. Rice","","Social Consequences of Internet Use:Access, Involvement, and Interaction","20120924","2002","","","371","410","This chapter contains sections titled: Acting with Technology, Activity Theory, Activity-based Computing: A New Paradigm for Ubiquitous Computing, Activity Theory Usability Lab, University of Wollongong, Australiam, Activités: Revue électronique, Center for Activity Theory and Developmental Work Research, University of Helsinki, Finland, Centre for Astronomy and Science Education, Centre for Sociocultural and Activity Theory Research, University of Birmingham, UK, Interaction Design Centre, University of Limerick, Ireland, InterMedia, University of Oslo, Norway, InterMedia, University of Bergen, Norway, International Society for Cultural and Activity Research (ISCAR), Psychology and Marxism, Special Issue of Journal of Computer-supported Cooperative Work: Activity Theory and Design, The Fifth Dimension, The Laboratory of Comparative Human Cognition (LCHC), University of California, San Diego, Wikipedia, the Free Encyclopedia","","97802622565","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/xpl/ebooks/bookPdfWithBanner.jsp?fileName=6289569.pdf&bkn=6267293&pdfType=chapter","","","","","","","","","2002","","","","","MIT Press","MIT Press eBook Chapters"
"Index","B. Shneiderman","","Leonardo&#39;s Laptop:Human Needs and the New Computing Technologies","20120924","2003","","","259","269","Ben Shneiderman's book dramatically raises computer users' expectations of what they should get from technology. He opens their eyes to new possibilities and invites them to think freshly about future technology. He challenges developers to build products that better support human needs and that are usable at any bandwidth. Shneiderman proposes Leonardo da Vinci as an inspirational muse for the ""new computing."" He wonders how Leonardo would use a laptop and what applications he would create.Shneiderman shifts the focus from what computers can do to what users can do. A key transformation is to what he calls ""universal usability,"" enabling participation by young and old, novice and expert, able and disabled. This transformation would empower those yearning for literacy or coping with their limitations. Shneiderman proposes new computing applications in education, medicine, business, and government. He envisions a World Wide Med that delivers secure patient histories in local languages at any emergency room and thriving million-person communities for e-commerce and e-government. Raising larger questions about human relationships and society, he explores the computer's potential to support creativity, consensus-seeking, and conflict resolution. Each chapter ends with a Skeptic's Corner that challenges assumptions about trust, privacy, and digital divides.","","97802622569","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/xpl/ebooks/bookPdfWithBanner.jsp?fileName=6282784.pdf&bkn=6267337&pdfType=chapter","","","","","","","","","2003","","","","","MIT Press","MIT Press eBook Chapters"
"An Electronic Tabletop 'eTableTop' Exercise for UK Police Major Incident Education","J. S. Mooney; L. Griffiths; M. Patera; J. Roby; P. Ogden; P. Driscoll","Sch. of Comput., Sci. &amp; Eng., Univ. of Salford, Salford, UK","2012 IEEE 12th International Conference on Advanced Learning Technologies","20120816","2012","","","40","42","UK Emergency Service Major Incident training is traditionally delivered using very high (via bespoke simulation centres) or low tech (using slides, models and paper maps) means. The Greater Manchester Police (GMP) Resilience Development Unit (RDU) is responsible for providing Major Incident education to Police Officers responding to emergencies across the Greater Manchester area. In order to produce a more interactive and engaging way to deliver a work-based training scenario the RDU have been working with The University of Salford School of Computing, Science & Engineering to produce a low-cost novel electronic tabletop 'eTableTop' software solution. Acceptability and usability of the software produced was assessed via a post-exercise questionnaire completed by course attendees. The pilot product has been used by 114 Police Officers over eight Instructor-led courses held in 2011. Results demonstrate participants rated a significant level of agreement with the software having clear content, being easy to navigate, use, fit for purpose and facilitating their learning about the initial phases of Major Incident management (directional Wilcoxon one-sample test, p<;0.001). Working together with GMP we have addressed real world training delivery issues via the application of an interactive, usable, portable, low-cost, technology-enhanced educational solution.","2161-3761;21613761","Electronic:978-0-7695-4702-2; POD:978-1-4673-1642-2","10.1109/ICALT.2012.14","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6268030","Major Incident;UK Police service;digital game;eTableTop;elearning;interactive;software;work-based education","Computational modeling;Educational institutions;Navigation;Training;Usability","computer based training;educational courses;emergency services;interactive systems;on-the-job training;police;software portability","GMP RDU;Greater Manchester Police Resilience Development Unit;The University of Salford School of Computing Science & Engineering;UK Emergency Service Major Incident training;directional Wilcoxon one-sample test;eTableTop exercise;electronic tabletop exercise;instructor-led courses;interactive-usable-portable-low-cost-technology-enhanced educational solution;police officers;postexercise questionnaire;software acceptability;software usability;work-based training scenario","","0","","3","","","","4-6 July 2012","","IEEE","IEEE Conference Publications"
"Audio folios management system for foreign language learning","J. P. Lousado; C. M. M. Costa; I. P. Oliveira; M. T. G. Roberto","Centro de Estudos em Educa&#x00E7;&#x00E3;o, Tecnologias e Sa&#x00FA;de, ESTGL, Instituto Polit&#x00E9;cnico de Viseu, Campus Polit&#x00E9;cnico, 3504-510, Viseu, Portugal","6th Iberian Conference on Information Systems and Technologies (CISTI 2011)","20110804","2011","","","1","5","Teaching and learning using technology has, for some years, been the focus of various researchers. From vocational schools, through basic education to higher education, the use of teaching aids based on information technologies is now a common practice. Today, more than making large computing solutions to support the activities of e-learning, it is important to focus on software specific solutions whose cost of production / implementation has a quick return. In this context the need emerged to move forward with a system to support teaching and learning of foreign languages to facilitate communication between teachers and students. It is on this issue that we present a proposal to develop a computing solution that enables students to develop the skills of reading and speaking foreign languages within the classroom context or outside the classroom. In this specific case we address the English language. We also present a working prototype, which is available as freeware for the educational and the scientific community and can be used without restriction. Experimentally, tests were made with 20 volunteer students from ESTGL. They used the prototype, in order to validate the usability tests. Finally, we present some results that show the progression of learning in those students who used the system.","2166-0727;21660727","Electronic:978-989-96247-5-7; POD:978-1-4673-0175-6","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5974200","Blended Learning;Computer Based Training;E-learning;Language Learning;Learning Management Systems;Mobile Learning;Simulation;Voice Processing","Digital audio players;Electronic learning;Mobile handsets;Prototypes;Speech;Web pages","computer aided instruction;multimedia systems;natural languages","English language;audio folios management system;e-learning;foreign language learning;foreign language teaching;teaching aids","","1","","15","","","","15-18 June 2011","","IEEE","IEEE Conference Publications"
"Testing the OLPC Drawing Activity: An Usability Report","A. A. G. Martinazzo; N. S. Patrício; L. C. Biazon; I. K. Ficheman; R. d. D. Lopes","Lab. de Sist. Integrdveis da Univ. de Sao Paulo","2008 Eighth IEEE International Conference on Advanced Learning Technologies","20080715","2008","","","844","846","Recently, low cost mobile platforms specially developed for basic education have appeared on the market. The OLPC (one laptop per child) XO laptop, the Intel Classmate and the Encore Mobilis are examples of these new equipments. In the near future, these platforms could be distributed to public schools, enabling mobile learning and one-to-one computing environments in emerging school communities. Mobile learning focuses on learning across spaces, across contexts and learning with mobile devices. We have developed the Oficina software; a drawing activity developed to run on XOs educational laptops and is part of the XO distribution.We believe that usability tests are an essential step in the development of a software application and we have conducted such tests for the Oficina software. The work presents the description and some conclusions of the test we applied to children between 12 to 16 years old to verify easiness of its use.","2161-3761;21613761","POD:978-0-7695-3167-0","10.1109/ICALT.2008.200","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4561848","Free Software;Human-Computer Interaction;Low-cost Laptops;Usability","Computer science education;Distributed computing;Educational institutions;Graphical user interfaces;Mobile computing;Open source software;Portable computers;Software testing;Software tools;Usability","computer aided instruction;laptop computers;mobile computing","Encore Mobilis;Intel Classmate;Oficina software;educational laptops;mobile learning;one laptop per child XO laptop","","0","","13","","","","1-5 July 2008","","IEEE","IEEE Conference Publications"
"M-learning: Overcoming the Usability Challenges of Mobile Devices","I. Kondratova; I. Goldfarb","National Research Council of Canada Institute for Information Technology","International Conference on Networking, International Conference on Systems and International Conference on Mobile Communications and Learning Technologies (ICNICONSMCL'06)","20060508","2006","","","223","223","This paper discusses the advantages and challenges of using speech recognition technology, on mobile devices, in order to improve usability of mobile learning applications in the field. Multimodal and voice technology that enables speech-based information retrieval and input, using mobile phones or handheld computing devices is explained. Use of multimodal technology helps to overcome the limitations imposed by the small screen of mobile devices and their cumbersome data input capabilities. This technology could be especially valuable in engineering and science education. During field trips, students involved in field monitoring, testing, or other activities using instruments or testing equipment, often need to enter and request information on mobile devices hands-free and eyes-free. The author describes a mobile prototype application of voice and multimodal technology, and discusses mobile usage scenarios that incorporate multimodal data communication during field trips.","","POD:0-7695-2552-0","10.1109/ICNICONSMCL.2006.138","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1628468","","Design engineering;Educational technology;Handheld computers;Information retrieval;Instruments;Mobile handsets;Monitoring;Speech recognition;Testing;Usability","","","","1","","23","","","","23-29 April 2006","","IEEE","IEEE Conference Publications"
"An interactive system for visualizing 3D human organ models","Un-Hong Wong; Hon-Cheng Wong; Zesheng Tang","Fac. of Inf. Technol., Macao Univ. of Sci. & Technol., China","Ninth International Conference on Computer Aided Design and Computer Graphics (CAD-CG'05)","20060313","2005","","","6 pp.","","Demonstrations play a major role in education process. Although many specimens are readily available, particularly in medicine and biology, demonstrations are commonly performed by showing these static specimens to medical or biological students. Interactive demonstrations can significantly impacts learning. An interactive system for visualizing 3D human organ models can fulfil this need. In this paper, we present techniques to realize such a system which can let the user select and view one or several major organ models extracted from segmented visible human dataset interactively through a simple graphical user interface. The stereoscopic views of these organ models are also achieved with this system running on a PC-based stereo-ready system. In our system, the marching cubes algorithm is used but new implementation we proposed to greatly improve both the speed and quality of surface rendering results is performed. This new implementation can generate the marching cubes cases on-the-fly within the surface extraction process of the models by considering the relationship of the vertices, borders, and surfaces of each voxel. We also describe a new method for specifying the normals for the extracted triangles without the need of physical information (such as intensity values stored in a medical computed tomography (CT) dataset) stored in the voxels. These normals will be used for lighting the extracted models later. Furthermore, a memory arrangement scheme is designed to enhance the usability of the system.","","POD:0-7695-2473-7","10.1109/CAD-CG.2005.21","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1604667","","Biological system modeling;Computed tomography;Data mining;Educational technology;Graphical user interfaces;Humans;Information technology;Interactive systems;Rendering (computer graphics);Visualization","computer aided instruction;data visualisation;graphical user interfaces;interactive systems;medical image processing","3D human organ model visualization;graphical user interface;interactive system;marching cubes algorithm;medical computed tomography;memory arrangement scheme;segmented visible human dataset;stereoscopic views;surface rendering","","1","","12","","","","7-10 Dec. 2005","","IEEE","IEEE Conference Publications"
"Problem solving environment based on grid services: NAREGI-PSE","H. Kanazawa; M. Yamada; Y. Miyahara; Y. Hayase; S. Kawata; H. Usami","Fujitsu Ltd., Tokyo, Japan","First International Conference on e-Science and Grid Computing (e-Science'05)","20060110","2005","","","8 pp.","463","In this paper, we describe a problem solving environment (PSE) for grid computing called NAREGI-PSE in the NAREGI (National Research Grid Initiative) project, conducted by MEXT (Ministry of Education, Culture, Sports, Science and Technology) of Japan. NAREGI-PSE is researched and developed to support the scientists' works for scientific computer simulations on distributed Grid computers. NAREGI-PSE tells users which computers are available and appropriate for their specific application simulation programs by using the hardware and software information specified, when the users access and use distributed high-performance computers for scientific simulations. The simulation programs are plugged and pooled in the NAREGI-PSE application pool in order to enhance their re-usability and to share the knowledge (applications and their information) for real-time collaborations in research communities on VOs (virtual organizations)","","POD:0-7695-2448-6","10.1109/E-SCIENCE.2005.66","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1572257","","Application software;Computational modeling;Computer science education;Computer simulation;Distributed computing;Educational programs;Educational technology;Grid computing;Hardware;Problem-solving","grid computing;natural sciences computing;real-time systems","NAREGI-PSE;National Research Grid Initiative project;distributed grid computers;grid computing;grid services;knowledge sharing;problem solving environment;real-time collaboration;scientific computer simulations;virtual organizations","","2","","21","","","","5-8 July 2005","","IEEE","IEEE Conference Publications"
"What we should teach, but don't: proposal for cross pollinated HCI-SE curriculum","P. S. Pyla; M. A. Perez-Quinones; J. D. Arthur; H. R. Hartson","Dept. of Comput. Sci., Virginia Tech., Blacksburg, VA, USA","34th Annual Frontiers in Education, 2004. FIE 2004.","20050418","2004","","","S1H/17","S1H/22 Vol. 3","Software engineering (SE) and usability engineering (UE), as disciplines, have reached substantial levels of maturity. Each of these two disciplines is now well represented with respect to most computer science (CS) curricula. However, the two disciplines are practiced almost independently - missing opportunities to collaborate, coordinate and communicate about the overall design - and thereby contributing to system failures. Today, a confluence of several ingredients contribute to these failures: the increasing importance of the user interface (UI) component in the overall system, the independent maturation of the human computer interaction area, and the lack of a cohesive process model to integrate the UI experts usability engineering (UE) development efforts with that of software engineering (SE). This in turn, we believe, is a result of a void in computing curricula: a lack of education and training regarding the importance of communication, collaboration and coordination between the SE and UE processes. In this paper we describe the current approach to teaching SE and UE and its shortcomings. We identify and analyze the barriers and issues involved in developing systems having substantial interactive components. We then propose four major themes of learning for a comprehensive computing curriculum integrating SE, UE, and system architectures in a project environment.","0190-5848;01905848","POD:0-7803-8552-7","10.1109/FIE.2004.1408713","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1408713","","Collaboration;Computer architecture;Computer science;Computer science education;Human computer interaction;Proposals;Software engineering;Software systems;Usability;User interfaces","computer science education;educational courses;human computer interaction;software engineering;user interfaces","HCI-SE curriculum;computer science curriculum;experts usability engineering;human computer interaction;software engineering;system failures;usability engineering;user interface","","0","","18","","","","20-23 Oct. 2004","","IEEE","IEEE Conference Publications"
