"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Index","H. Song; G. A. Fink; S. Jeschke","","Security and Privacy in Cyber-Physical Systems:Foundations, Principles, and Applications","20171019","2017","","","","","<p><b> The premier source of information on CPS security and privacy theory, guiding principles, and state-of-the-art applications </b> <p> Written by a team of experts at the forefront of the cyber-physical systems (CPS) revolution, this book provides an in-depth look at security and privacy, two of the most critical challenges facing both the CPS research and development community and ICT professionals. It explores, in depth, the key technical, social, and legal issues at stake, and it provides readers with the information they need to advance research and development in this exciting area. <p> Cyber-physical systems (CPS) are engineered systems that are built from, and depend upon the seamless integration of computational algorithms and physical components. Advances in CPS will enable capability, adaptability, scalability, resiliency, safety, security, and usability far in excess of what today's simple embedded systems can provide. Just as the Internet revolutionized the way we in eract with information, CPS technology has already begun to transform the way people interact with engineered systems. In the years ahead, smart CPS will drive innovation and competition across industry sectors, from agriculture, energy, and transportation, to architecture, healthcare, and manufacturing. <ul> <li>A long-awaited review for all those concerned with the fundamental concepts and the state-of-the-art in security and privacy in CPS</li> <li>Provides comprehensive coverage of the technical issues affecting hardware and software in infrastructure components, as well as the blending of such systems with personal CPS</li> <li>Discusses various application domains, including energy, medicine, transportation, physical infrastructure, agriculture, smart cities, and many more</li> <li>Includes case studies and tutorials and supports university courses such as those in cybersecurity and privacy and CPS engineering and programming</li> </ul> <br> <p> A priceless source of practical i formation and inspiration, <i>Security and Privacy in Cyber-Physical Systems: Foundations, Principles, and Applications</i> is certain to have a profound impact on ongoing R&D and education at the confluence of security, privacy, and CPS.","","97811192260","10.1002/9781119226079.index","","http://ieeexplore.ieee.org.ezproxy.rit.edu/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8068899.pdf&bkn=8068866&pdfType=chapter","","","","","","","","","2017","","","","","Wiley-IEEE Press","Wiley-IEEE Press eBook Chapters"
"Editor Biographies","H. Song; G. A. Fink; S. Jeschke","","Security and Privacy in Cyber-Physical Systems:Foundations, Principles, and Applications","20171019","2017","","","","","<p><b> The premier source of information on CPS security and privacy theory, guiding principles, and state-of-the-art applications </b> <p> Written by a team of experts at the forefront of the cyber-physical systems (CPS) revolution, this book provides an in-depth look at security and privacy, two of the most critical challenges facing both the CPS research and development community and ICT professionals. It explores, in depth, the key technical, social, and legal issues at stake, and it provides readers with the information they need to advance research and development in this exciting area. <p> Cyber-physical systems (CPS) are engineered systems that are built from, and depend upon the seamless integration of computational algorithms and physical components. Advances in CPS will enable capability, adaptability, scalability, resiliency, safety, security, and usability far in excess of what today's simple embedded systems can provide. Just as the Internet revolutionized the way we in eract with information, CPS technology has already begun to transform the way people interact with engineered systems. In the years ahead, smart CPS will drive innovation and competition across industry sectors, from agriculture, energy, and transportation, to architecture, healthcare, and manufacturing. <ul> <li>A long-awaited review for all those concerned with the fundamental concepts and the state-of-the-art in security and privacy in CPS</li> <li>Provides comprehensive coverage of the technical issues affecting hardware and software in infrastructure components, as well as the blending of such systems with personal CPS</li> <li>Discusses various application domains, including energy, medicine, transportation, physical infrastructure, agriculture, smart cities, and many more</li> <li>Includes case studies and tutorials and supports university courses such as those in cybersecurity and privacy and CPS engineering and programming</li> </ul> <br> <p> A priceless source of practical i formation and inspiration, <i>Security and Privacy in Cyber-Physical Systems: Foundations, Principles, and Applications</i> is certain to have a profound impact on ongoing R&D and education at the confluence of security, privacy, and CPS.","","97811192260","10.1002/9781119226079.ednote","","http://ieeexplore.ieee.org.ezproxy.rit.edu/xpl/ebooks/bookPdfWithBanner.jsp?fileName=8068884.pdf&bkn=8068866&pdfType=chapter","","","","","","","","","2017","","","","","Wiley-IEEE Press","Wiley-IEEE Press eBook Chapters"
"Exploration of Blended Teaching Pattern Based on Hstar and Smart Classroom","Z. Zhang; T. Cao; J. Shu; M. Zhi; H. Liu; Z. Li","Nat. Eng. Res. Center for E-Learning, Central China Normal Univ., Wuhan, China","2017 International Symposium on Educational Technology (ISET)","20170810","2017","","","3","7","Blended learning has caused comprehensive attention for domestic and foreign researchers with the rapid development of information technology and the theory of lifelong learning. In view of the inevitable shortcomings of traditional offline teaching and e-learning, an exploration of blended teaching pattern based on Hstar teaching platform and smart classroom is proposed which is a new education idea. In this paper, we select software engineering course and use Hstar teaching platform and smart classroom as the supporting environment, where students are allowed to choose the learning content according to their own plans and interests. Then we implement the blended formative evaluation method to evaluate learning effect and find that blended teaching pattern can break through the limitations of traditional education and e-learning. So we can forecast that blended learning will have a wide range of application and huge development potential in education.","","Electronic:978-1-5090-3031-6; POD:978-1-5090-3032-3; Paper:978-1-5090-3030-9","10.1109/ISET.2017.10","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8005377","Hstar teaching platform;blended learning;education innovation;smart classroom;teaching pattern","Cloud computing;Electronic learning;Technological innovation;Training","computer science education;continuing professional development;educational courses;software engineering;teaching","Hstar teaching platform;blended formative evaluation method;blended teaching pattern exploration;e-learning;information technology;learning effect evaluation;life long learning theory;offline teaching;smart classroom;software engineering course","","","","","","","","27-29 June 2017","","IEEE","IEEE Conference Publications"
"Socio-Cultural Challenges in Global Software Engineering Education","R. Hoda; M. A. Babar; Y. Shastri; H. Yaqoob","University of Auckland, New Zealand, Auckland, New Zealand","IEEE Transactions on Education","20170803","2017","60","3","173","182","Global software engineering education (GSEE) is aimed at providing software engineering (SE) students with knowledge, skills, and understanding of working in globally distributed arrangements so they can be prepared for the global SE (GSE) paradigm. It is important to understand the challenges involved in GSEE for improving the quality and experience of educators and students. This paper reports the findings of an empirical study on the socio-cultural aspects of GSEE. A case study was conducted involving 14 participants from ten different universities in eight countries. The data was analyzed using grounded theory's open coding procedure. The key contributions of this paper are the identification and description of seven dimensions of socio-cultural distance that caused several significant challenges in the courses: 1) language differences; 2) concept of time; 3) attitude toward grades; 4) assumptions about national culture; 5) differences in autonomy; 6) influence of the course lecturer; and 7) work habits. Recommendations from this paper that are expected to benefit GSEE educators and students include: cross-cultural orientation of students prior to the course; use of various strategies to support better comprehension of different English accents (e.g., speaking slowly, replaying recorded video messages, and text chatting); and educators familiarizing themselves and their students with the relevant GSE and GSEE literature.","0018-9359;00189359","","10.1109/TE.2016.2624742","Project ¿¿¿NeXGSD¿¿¿; 10.13039/501100001537 - University of Auckland; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7755765","Curriculum design;design projects;experiential learning;global software engineering (GSE);grounded theory;higher education;software engineering (SE) education;teamwork","Context;Cultural differences;Global communication;Software;Software engineering;Training","computer science education;software engineering","GSEE;cross-cultural orientation;global software engineering education;open coding procedure;socio-cultural challenges","","","","","","","20161123","Aug. 2017","","IEEE","IEEE Journals & Magazines"
"The influence and role of CAD and computer mathematics in engineering education","S. T. Huseynov","Faculty of Air Transport, Dept. of Flying Apparatus and Aviation Engines, National Academy of Aviation (NAA) of Azerbaijan and Faculty of Mathematics & Informatics, Dept. of Informatics, Ganja State University (GSU), Ganja city, Azerbaijan Republic","2016 IEEE 10th International Conference on Application of Information and Communication Technologies (AICT)","20170727","2016","","","1","5","The paper mainly has devoted to the important fields of modern engineering education in the aerospace fields, particularly in such disciplines as structural mechanics and application of computer modeling there. The author shares his experience in teaching and scientific research on some important issues about the role of modern software, which are concern to two different fields: CAD and computer algebra. In the paper it has been showed relevant original graphical results of computer modeling in aerospace structural mechanics via Ansys CAD software and number of examples with original cods in Maple computer mathematics system for analytical researches in theory of mechanical equilibrium.","","Electronic:978-1-5090-1841-3; POD:978-1-5090-1842-0","10.1109/ICAICT.2016.7991797","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7991797","CAD applications;computer mathematics;computer modeling;engineering education","Atmospheric modeling;Computational modeling;Finite element analysis;Mathematical model;Software;Solid modeling","CAD;computer aided instruction;engineering education;mathematics computing","Ansys CAD software;Maple computer mathematics system;aerospace fields;aerospace structural mechanics;computer algebra;computer modeling;engineering education;mechanical equilibrium;scientific research;teaching","","","","","","","","12-14 Oct. 2016","","IEEE","IEEE Conference Publications"
"What about misconceptions in software engineering? A research proposal","C. Gold-Veerkamp; J. Abke; I. Diethelm","University of Applied Sciences Aschaffenburg, W&#x00FC;rzburger Strasse 45, D-63743 Aschaffenburg","2017 IEEE Global Engineering Education Conference (EDUCON)","20170608","2017","","","709","713","In Software Engineering education didactical foundation is still at its beginnings. In recent years, this topic is put into stronger focus, as Software Engineering becomes more and more important in our everyday life. However, it is hard to teach and learn, because of diverse factors, e.g. the immateriality of the product. Therefore it is significant to improve the learning process on the one hand and to minimise obstacles to learning on the other hand. Other disciplines - with a long historical background in their “Fachdidaktik”<sup>1</sup> (e.g., biology or chemistry) - have already dealt with one sort of learning barriers; so-called misconceptions. The hurdle that misconceptions create can and will be explained by the constructivist learning theory. This paper covers a research approach to identify, analyse, filter and cluster misconceptions in Software Engineering.","","Electronic:978-1-5090-5467-1; POD:978-1-5090-5468-8; USB:978-1-5090-5466-4","10.1109/EDUCON.2017.7942925","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7942925","Constructivism;Misconceptions;Software Engineering","1/f noise;Conferences;Engineering education;Software;Software engineering;Tools","computer aided instruction;computer science education;software engineering","cluster misconceptions;constructivist learning theory;diverse factors;learning barriers;learning process;software engineering education","","","","","","","","25-28 April 2017","","IEEE","IEEE Conference Publications"
"Grounded Theory in Software Engineering Research: A Critical Review and Guidelines","K. J. Stol; P. Ralph; B. Fitzgerald","Lero (Irish Software Res. Centre), Univ. of Limerick, Limerick, Ireland","2016 IEEE/ACM 38th International Conference on Software Engineering (ICSE)","20170403","2016","","","120","131","Grounded Theory (GT) has proved an extremely useful research approach in several fields including medical sociology, nursing, education and management theory. However, GT is a complex method based on an inductive paradigm that is fundamentally different from the traditional hypothetico-deductive research model. As there are at least three variants of GT, some ostensibly GT research suffers from method slurring, where researchers adopt an arbitrary subset of GT practices that are not recognizable as GT. In this paper, we describe the variants of GT and identify the core set of GT practices. We then analyze the use of grounded theory in software engineering. We carefully and systematically selected 98 articles that mention GT, of which 52 explicitly claim to use GT, with the other 46 using GT techniques only. Only 16 articles provide detailed accounts of their research procedures. We offer guidelines to improve the quality of both conducting and reporting GT studies. The latter is an important extension since current GT guidelines in software engineering do not cover the reporting process, despite good reporting being necessary for evaluating a study and informing subsequent research.","","Electronic:978-1-4503-3900-1; POD:978-1-5090-2071-3","10.1145/2884781.2884833","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7886897","Grounded theory;guidelines;review;software engineering","Computer science;Encoding;Guidelines;Interviews;Software;Software engineering;Sorting","software engineering","GT practices;grounded theory;software engineering research","","2","","","","","","14-22 May 2016","","IEEE","IEEE Conference Publications"
"A Pilot Study: The Effect of Using Virtual Laboratory on Students’ Conceptual Understanding in Mobile Communications","S. Mahajan; S. Kulkarni; A. S. Diwakar","K.J. Somaiya Coll. of Eng., Mumbai, India","2016 IEEE Eighth International Conference on Technology for Education (T4E)","20170116","2016","","","7","14","Laboratory work is an integral part of science and engineering education. Traditionally hardware experiments dominate the electronics engineering laboratory work. Course on Mobile communications has problems due to limited scope of available hardware especially for students' conceptual learning. As a result, the lab work in the Mobile Communications course is carried out using simulation software such as Matlab, Scilab etc. Students are able to verify various concepts studied in theory using these simulations. The problem of using these software simulations is that the students focus shifts from understanding the concepts underlying the experiment to writing the Matlab or Scilab code. We carried out a pilot study to address this problem using the new technology Virtual Laboratories available online. In this paper we present the results of the pilot study carried out with 150 students at UG level and 18 students at PG level in an autonomous college under university of Mumbai using Mobile Communications Virtual laboratory. The results indicate an increase in the students' understanding of core concepts such as frequency reuse, channel fading and various handoff strategies. The students' have given a positive feedback in the course exit survey regarding their experience with the new lab format. They find working with these labs more interesting and motivating. The performance of students in the test at the end of semester has improved in questions related to the core concepts.","","Electronic:978-1-5090-6115-0; POD:978-1-5090-6116-7","10.1109/T4E.2016.011","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7814786","Mobile communications;Virtual laboratories;conceptual understanding","Engineering students;Hardware;MATLAB;Mobile communication;Wireless communication;Writing","computer aided instruction;educational institutions;electronic engineering computing;electronic engineering education;fading channels;laboratories;mobility management (mobile radio);virtual instrumentation","Matlab simulation software;PG level;Scilab simulation software;UG level;channel fading;frequency reuse;handoff strategies;mobile communications course;student conceptual understanding;student feedback;university of Mumbai;virtual laboratory","","","","","","","","2-4 Dec. 2016","","IEEE","IEEE Conference Publications"
"An activating framework using software defined radio to enhance classroom teaching for wireless communication courses in developing countries","E. Haque; T. F. A. Nayna; F. Ahmed","Department of EEE, Independent University, Bangladesh, Dhaka, Bangladesh","2016 SAI Computing Conference (SAI)","20160901","2016","","","823","827","In the modern era of technological revolution, it has become essential for the developing countries to develop their technological capability. This urges for the enhancements in all aspects of education including engineering. Enhancement of the learning experience for the students, by the incorporation of experimentation in classroom teaching is one of the potential methods to do that. This paper proposes a system for enhancement of the classroom teaching of telecommunication engineering courses by the incorporation of experimentation demonstration with the theoretical concepts using a remotely accessed Software Defined Radio based system. This will allow the faculty members to combine the practical results with the complicated communication theories to provide the students with better learning environment. Also this immediate and tangible experience will benefit the students in applying the complex theoretical concepts that they are trying to capture. Two examples of possible innovative classroom demonstrations of system developed with software defined radio are presented in this paper. To support the demonstration of the proposed system, a remotely accessed SDR based low cost experimentation setup has been designed and developed, details of which is also presented here.","","Electronic:978-1-4673-8460-5; POD:978-1-4673-8461-2","10.1109/SAI.2016.7556073","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7556073","Software defined radio;communication systems;engineering education;experimentation;teaching quality enhancement","Constellation diagram;Education;Phase shift keying;Quadrature amplitude modulation;Software radio;Wireless communication","educational courses;software radio","activating framework;classroom teaching;enhance classroom teaching;learning environment;software defined radio;technological capability;telecommunication engineering courses;wireless communication courses","","","","","","","","13-15 July 2016","","IEEE","IEEE Conference Publications"
"An Extension of the SEMAT Kernel for Representing Teaching and Learning Practices about Embedded Systems","R. Sánchez-Dams; A. Barón-Salazar; M. C. Gómez-Álvarez","Grupo de Investig. Lenguajes Computacionales, Univ. Nac. de Colombia, Medellin, Colombia","2016 4th International Conference in Software Engineering Research and Innovation (CONISOFT)","20160526","2016","","","39","46","Demand for embedded systems has increased in recent years. This demand requires engineers with specialized skills and knowledge. For this, the higher education institutions are developing training strategies aimed primarily at lectures and laboratory practices. However, these strategies are insufficient for the development of technical and social skills required by engineers. In addition, currently there is a lack of a common framework to facilitate teaching-learning process and achievement of learning objectives. In this paper, the authors present a proposal for representation of teaching and learning practices about embedded systems, which have been oriented to track and encourage competency development. The proposal is based on the SEMAT kernel as universal framework for representing software engineering practices, defining an extension to such kernel. In addition, a methodology is proposed with a practical approach for creating theories related to computing, this methodology is used to define an extension of the SEMAT kernel for another discipline domain. In this paper, a first form of general representation of teaching and learning practices about embedded system is proposed. The proposal includes the minimum elements that should have any practice of teaching and learning about embedded systems, and the extension mechanisms to represent specific elements.","","Electronic:978-1-5090-1074-5; POD:978-1-5090-1075-2","10.1109/CONISOFT.2016.15","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7477909","SEMAT kernel;embedded system;learning;practice;teaching","Education;Embedded systems;Kernel;Proposals;Software engineering;Stakeholders","embedded systems;further education;teaching","SEMAT kernel;competency development;embedded systems;higher education institutions;laboratory practices;learning practices;lectures;social skills;software engineering practices;teaching-learning process;universal framework","","","","32","","","","27-29 April 2016","","IEEE","IEEE Conference Publications"
"Improving programming education through gameful, formative feedback","M. Fuchs; C. Wolff","Information Science Group, University of Regensburg, Regensburg, Germany","2016 IEEE Global Engineering Education Conference (EDUCON)","20160523","2016","","","860","867","In this paper we present a newly developed online learning platform which introduces gamification elements into software engineering education. Starting from assumptions based on cognitive load theory we present the design of an online gamification-based training system to be used in software engineering contexts. Students can voluntarily solve challenges for which they may earn credits. These small problems serve as assessments; the approach follows the assessment for learning paradigm in that assessments provide formative feedback to enhance the learning experience. The combination of formative assessment and gamification is new to software engineering education. We describe system design as well as the different types of challenges in detail. We also provide several examples for actual challenges used in an object-oriented programming introduction using Java.","","Electronic:978-1-4673-8633-3; POD:978-1-4673-8634-0","10.1109/EDUCON.2016.7474653","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7474653","Java;assessment for learning;cognitive laod theory;gamification;learning;object-oriented programming;online web-based self-assessment Introduction (Heading 1)","Context;Education;Games;Java;Programming profession;Software engineering","Internet;Java;cognition;computer aided instruction;computer games;computer science education;object-oriented programming;software engineering","Java;cognitive load theory;formative feedback assessment;gamification-based training system;object-oriented programming;online learning platform;programming education;software engineering education","","","","32","","","","10-13 April 2016","","IEEE","IEEE Conference Publications"
