"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A comparative analysis of traditional education system vs. e-Learning","R. S. Gowda; V. Suma","Head-SME-IT, INurture Education Services, Bangalore, Research Scholar, Bharathiar University, Coimbatore","2017 International Conference on Innovative Mechanisms for Industry Applications (ICIMIA)","20170713","2017","","","567","571","Education system has a history of decades and from then the system is continuously evolving. Due to the vast paradigm there is enormous difference that makes traditional learning techniques boring to students. Learning is the act of acquiring knowledge or skills through study, experience or being taught. With the increase in technology, e-Learning has become word of mouth in the day to day life. This is because of anytime, anywhere accessibility to learning. E-Learning is a trivial combination of pedagogy, technology and accreditation. In this paper, discussion on e-Learning through comparison on benefits and drawbacks of traditional education system and modern system. The major importance of e-Learning is on the emphasis of agility and Lean management which are the two major features of e-Learning. This paper shows various types of resources, its types and how performance is achieved through e-Learning. This is a comprehensive paper where effort has been made to identify the parameters to achieve benefits from the various education system. There has been lot of evolution from traditional to computer based education system. Always there has been great debate on the following questions; Are these two systems really different? If they are, what are the resources makes them different from one another? This research aims to addresses the comparison between Traditional learning and e-Learning through comprehensive approach.","","Electronic:978-1-5090-5960-7; POD:978-1-5090-5961-4","10.1109/ICIMIA.2017.7975524","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7975524","Comparative Analysis;Student Centric Learning;Teacher-Centric Learning;Traditional Education System;e-Learning","Collaboration;Electronic learning;Technological innovation;Tools;Visualization","learning management systems","computer based education system;e-Learning;lean management;traditional education system;traditional learning techniques","","","","","","","","21-23 Feb. 2017","","IEEE","IEEE Conference Publications"
"Machine learning approaches to predict learning outcomes in Massive open online courses","R. Al-Shabandar; A. Hussain; A. Laws; R. Keight; J. Lunn; N. Radi","Applied Computing Research Group, School of computing and Mathematical School, Liverpool John Moores University, Liverpool, UK","2017 International Joint Conference on Neural Networks (IJCNN)","20170703","2017","","","713","720","With the rapid advancements in technology, Massive Open Online Courses (MOOCs) have become the most popular form of online educational delivery, largely due to the removal of geographical and financial barriers for participants. A large number of learners globally enrol in such courses. Despite the flexible accessibility, results indicate that the completion rate is quite low. Educational Data Mining and Learning Analytics are emerging fields of research that aim to enhance the delivery of education through the application of various statistical and machine learning approaches. An extensive literature survey indicates that no significant research is available within the area of MOOC data analysis, in particular considering the behavioural patterns of users. In this paper, therefore, two sets of features, based on learner behavioural patterns, were compared in terms of their suitability for predicting the course outcome of learners participating in MOOCs. Our Exploratory Data Analysis demonstrates that there is strong correlation between click stream actions and successful learner outcomes. Various Machine Learning algorithms have been applied to enhance the accuracy of classifier models. Simulation results from our investigation have shown that Random Forest achieved viable performance for our prediction problem, obtaining the highest performance of the models tested. Conversely, Linear Discriminant Analysis achieved the lowest relative performance, though represented only a marginal reduction in performance relative to the Random Forest.","","Electronic:978-1-5090-6182-2; POD:978-1-5090-6183-9","10.1109/IJCNN.2017.7965922","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7965922","Educational Data Mining (EDM);Massive Open Online Courses (MOOCs);Receiver operating characteristic (ROC)","Certification;Correlation;Data analysis;Data mining;Feature extraction;Support vector machines","Internet;behavioural sciences;computer aided instruction;data analysis;data mining;educational administrative data processing;educational courses;learning (artificial intelligence);pattern classification","MOOC data analysis;classifier models;click stream actions;educational data mining;exploratory data analysis;learner behavioural patterns;learning analytics;learning outcomes;linear discriminant analysis;machine learning;massive open online courses;online educational delivery;random forest;statistical learning","","","","","","","","14-19 May 2017","","IEEE","IEEE Conference Publications"
"iVR for the geosciences","Jiayan Zhao; P. LaFemina; J. O. Wallgrün; D. Oprean; A. Klippel","Pennsylvania State University, United States of America","2017 IEEE Virtual Reality Workshop on K-12 Embodied Learning through Virtual & Augmented Reality (KELVAR)","20170629","2017","","","1","6","Field trips are an essential part in many disciplines taught in K12 STEM (Science, Technology, Engineering, and Math) education inside and outside the US such as geography, geosciences, and architecture. Field trips foster embodied experiences of places where students can be situated into an informal learning environment. However, field trips are underutilized due to numerous constraints, a situation that current mass development in immersive technologies promises to eliminate. This paper presents an educational project that aims at creating and empirically evaluating virtual reality (VR) experiences for the geosciences: an interactive volcano experience based on LiDAR (Light Detection And Ranging) and image data of Iceland's Thrihnukar volcano. This work-in-progress prototype addresses the lack of content and tools for immersive virtual reality (iVR) in geoscientific education and research and how to make it easier to integrate iVR into classroom experiences. It makes use of environmentally sensed data such that interaction and linked content can be integrated into a single experience. We discuss our workflows as well as methods and authoring tools for iVR analysis and creation of virtual educational experiences. These methods and tools aim to enhance the utility of geospatial data from repositories such as OpenTopography.org through unlocking treasure-troves of geospatial data for VR applications. Their enhanced accessibility in education and research for the geosciences and beyond will benefit geoscientists and educators who cannot be expected to be VR and 3D application experts.","","Electronic:978-1-5386-1892-9; POD:978-1-5386-1893-6","10.1109/KELVAR.2017.7961557","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7961557","3D modeling;Immersive virtual reality;geoscience education;volcano","Atmospheric measurements;Extraterrestrial measurements;Geology;Laser radar;Particle measurements;Three-dimensional displays","STEM;computer aided instruction;geophysics computing;optical radar;virtual reality;volcanology","Iceland Thrihnukar volcano;K12 STEM education;LiDAR;OpenTopography.org;classroom experiences;environmentally sensed data;geosciences;geoscientific education;geospatial data;iVR;immersive technologies;immersive virtual reality;informal learning environment;interactive volcano experience;light detection and ranging;virtual educational experiences","","","","","","","","19-19 March 2017","","IEEE","IEEE Conference Publications"
"Indicators for Assessing the Quality of a Blended University Course","J. L. Martín Núñez; J. L. Bravo Ramos; J. R. Hilera González","Institute of Educational Science, Technical University of Madrid, Madrid, Spain","IEEE Revista Iberoamericana de Tecnologias del Aprendizaje","20170523","2017","12","2","94","105","The quality of university education has always been a major concern for all participants involved in the teaching-learning process. The ability to objectively analyze the quality of a subject and to diagnose the aspects that have to be improved has become a necessity, and even more, with the arrival of the European Higher Education Area. The subjects that have always been taught in classroom have suffered a substantial transformation, as current methodologies include online support. Besides, there is a major change in the teaching-learning concept, focusing the main role in the student. This entire situation requires new quality models.","","","10.1109/RITA.2017.2697799","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7929412","B-learning;European higher education area;Quality assessment;accessibility;teaching-learning process","Adaptation models;Analytical models;Biological system modeling;Computer aided instruction;Electronic learning;Europe","computer aided instruction;educational courses;educational institutions;further education;teaching","B-learning;European Higher Education Area;blended university course quality assessment;classroom transformation;online support;subject quality;teaching-learning process;university education quality","","","","","","","20170516","May 2017","","IEEE","IEEE Journals & Magazines"
"Cocreation and Evaluation of Inclusive and Accessible Open Educational Resources: A Mapping Toward the IMS Caliper","C. Avila; S. Baldiris; R. Fabregat; S. Graf","Institute of Informatics and Applications, University of Girona Campus Montilivi, Edifici P-4, Av. Lluis Santalo Girona, Spain","IEEE Revista Iberoamericana de Tecnologias del Aprendizaje","20170520","2016","11","3","167","176","The aim of this paper is to introduce a model to cocreate and evaluate inclusive and accessible open educational resources (IA-OERs) toward the perspective of the IMS caliper analytics framework. The model was applied by 72 teachers of primary and secondary schools who cocreated and evaluated IA-OERs in the context of the validation phase of the inclusive learning project. The evaluation of the IA-OERs covered two aspects: Web accessibility and quality. Moreover, an accessibility dashboard was developed to display the graphics of the results obtained from the Web accessibility evaluation.","1932-8540;19328540","","10.1109/RITA.2016.2589578","Broadband Communications and Distributed Systems Group; Comunicacions i Sistemes Distribu¿ts Project through the University of Girona 2016-2018; DURSI Consolidated Research Group through the Communicacions i Sistemes Intelligents Project; Research-Related Gift Funding by Mr. A. Markin; Spanish Science and Education Ministry through the Open Co-Creation Project; University of Girona; iCORE; 10.13039/100004284 - Xerox; 10.13039/501100000038 - Natural Sciences and Engineering Research Council of Canada; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7516709","IMS caliper analytics framework;Inclusive and accessible open educational resources;Web accessibility and quality;co-creation","Analytical models;Collaboration;Context;Electronic mail;Guidelines;Open Educational Resources","Internet;computer aided instruction;educational institutions","IA-OER;IMS caliper analytics;Web accessibility evaluation;Web quality;accessibility dashboard;graphics display;inclusive and accessible open educational resources;inclusive learning project;mapping;open educational resources cocreation;open educational resources evaluation;primary schools;secondary schools","","","","","","","20160719","Aug. 2016","","IEEE","IEEE Journals & Magazines"
"Automatic Generation of Tailored Accessible User Interfaces for Ubiquitous Services","B. Gamecho; R. Miñón; A. Aizpurua; I. Cearreta; M. Arrue; N. Garay-Vitoria; J. Abascal","Department of Computer Architecture and Technology, School of Informatics, UPV/EHU, Donostia-San Sebasti&#x00E1;n, Spain","IEEE Transactions on Human-Machine Systems","20170520","2015","45","5","612","623","Egoki is an automatic generator of accessible user interfaces designed to allow people with disabilities to access supportive ubiquitous services. Egoki follows a model-based approach and selects suitable interaction resources and modalities depending on users' capabilities. A proof-of-concept prototype evaluation was conducted with accessibility experts and participants in two different scenarios: one devoted to blind people and the other to people with cognitive impairments. Two services were developed for each scenario: a service for selecting the menu for lunch and a bus schedule service. The tailored user interfaces automatically generated for both scenarios were evaluated by accessibility experts following a barrier walkthrough method. In addition, a user evaluation was performed with eleven participants (two blind participants and nine participants with cognitive impairments). Observational methods were employed during the evaluation sessions where participants were asked to perform several tasks. The results revealed that the tailored user interfaces automatically generated by Egoki were operable and accessible and that all of the participants were able to complete the proposed tasks.","2168-2291;21682291","","10.1109/THMS.2014.2384452","Department of Education, Universities and Research of the Basque Government; Spanish Ministry of Science and Innovation; University of the Basque Country; ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7004813","Accessible user interfaces;adaptive systems;automatic user interface generation;tailored user interfaces;ubiquitous computing","Adaptation models;Auditory system;Cognition;Media;Mobile handsets;Ontologies;User interfaces","handicapped aids;ubiquitous computing;user interfaces","Egoki generator;barrier walkthrough method;blind people;model-based approach;people with cognitive impairment;people with disabilities;tailored accessible user interface;ubiquitous services;user capability;user evaluation","","3","","38","","OAPA","20150108","Oct. 2015","","IEEE","IEEE Journals & Magazines"
"Virtual Engineering Sciences Learning Lab: Giving STEM Education a Second Life","S. E. August; M. L. Hammers; D. B. Murphy; A. Neyer; P. Gueye; R. Q. Thames","Department of Electrical Engineering and Computer Science, Loyola Marymount University, CA, Los Angeles","IEEE Transactions on Learning Technologies","20170520","2016","9","1","18","30","Engineering education in the 21st century faces multiple obstacles including limited accessibility of course resources due, in part, to the costs associated with acquiring and maintaining equipment and staffing laboratories. Another continuing challenge is the low level of participation of women and other groups historically underrepresented in STEM disciplines. As a partial remedy for these issues, we established a Virtual Engineering Sciences Learning Lab (VESLL) that provides interactive objects and learning activities, multimedia displays, and instant feedback procedures in a virtual environment to guide students through a series of key quantitative skills and concepts. Developed in the online virtual world Second Life™, VESLL is an interactive environment that supports STEM education, with potential to help reach women and other underrepresented groups. VESLL exposes students to various quantitative skills and concepts through visualization, collaborative games, and problem solving with realistic learning activities. Initial assessments have demonstrated high student interest in VESLL's potential as a supplementary instructional tool and show that student learning experiences were improved by use of VESLL. Ultimately, the VESLL project contributes to the ongoing body of evidence suggesting that online delivery of course content has remarkable potential when properly deployed by STEM educators.","1939-1382;19391382","","10.1109/TLT.2015.2419253","Innovations in Engineering Education, Curriculum, and Infrastructure (IEECI); US National Science Foundation; 10.13039/100000001 - National Science Foundation (NSF); ","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7081334","Computer science education;computer uses in education;computer-assisted instruction;multimedia information systems","Conferences;Education;Electrical engineering;Games;Logic gates;Second Life;Virtual environments","Internet;STEM;computer aided instruction;computer games;educational courses;engineering computing;engineering education;groupware;interactive systems;mathematics computing;natural sciences computing","STEM education;Second Life;VESLL;Virtual Engineering Sciences Learning Lab;collaborative games;course content online delivery;engineering education;interactive objects;learning activities;multimedia displays;online virtual world;supplementary instructional tool","","0","","26","","","20150407","Jan.-March 1 2016","","IEEE","IEEE Journals & Magazines"
"Evaluating Responsive Web Design's Impact on Blind Users","T. C. Nogueira; D. J. Ferreira; S. T. Carvalho; L. O. Berreta","Federal Institute of Education, Science and Technology of Mato Grosso","IEEE MultiMedia","20170510","2017","24","2","86","95","Recent studies show that websites complying with accessibility guidelines can still be ineffective, inefficient, and unpleasant. Compliance with accessibility guidelines does not guarantee blind users' satisfaction when accessing websites. Meanwhile, in recent years, websites have undergone radical changes regarding design, development, and construction. Responsive design is a new trend that has a strong impact on web design. To determine blind users' experience with responsive design, the authors performed empirical tests to investigate the impact of responsive design on the emotions of blind users during web interactions. They measured user emotions by applying the Positive and Negative Affect Schedule (PANAS) instrument. Results show that although the responsive websites investigated had acceptable levels of accessibility, they posed numerous usability barriers and triggered intense, negative user emotions. Furthermore, the average number of negative emotional reactions for blind users was higher in the case of responsive web design than in the case of nonresponsive web design.","1070-986X;1070986X","","10.1109/MMUL.2017.21","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7924277","HCI design and evaluation methods;Internet/Web technologies;accessibility;blind user;healthcare;mobile;multimedia;software engineering;usability;user experience","Education;Guidelines;Internet and Web services;Market research;Medical services;Software engineering;Usability;Web design","Web design;handicapped aids","PANAS instrument;accessibility guidelines;blind users;positive and negative affect schedule instrument;responsive Web design","","","","","","","","Apr.-June 2017","","IEEE","IEEE Journals & Magazines"
"Collaborative Software Engineering Education between College Seniors and Blind High School Students","C. McMillan; A. Rodda-Tyler","Dept. of Comput. Sci. & Eng., Univ. of Notre Dame, Notre Dame, IN, USA","2016 IEEE/ACM 38th International Conference on Software Engineering Companion (ICSE-C)","20170323","2016","","","360","363","We describe a collaborative software engineering course between sighted college students and high school students with visual impairments. We designed the course as a mentorship experience, in which one college student mentor is connected to one high school student mentee. Each pair of students is responsible for a programming project. The students must learn to communicate programming concepts and software designs, to work with colleagues with very different levels of software engineering knowledge, and to overcome problems related to visual accessibility. We have implemented our course in a pilot program with five mentors and five mentees. This paper covers our course design, initial experiences, and recommendations for future implementations.","","Electronic:978-1-4503-4205-6; POD:978-1-5090-2245-8","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7883321","","Computers;Electronic mail;Games;Programming profession;Software engineering;Visualization","computer science education;educational courses;software engineering","blind high school students;collaborative software engineering course;collaborative software engineering education;college seniors;college student mentor;college students;high school student mentee;software designs;software engineering knowledge;visual impairments","","","","","","","","14-22 May 2016","","IEEE","IEEE Conference Publications"
"Exploring Instructional Computing Platforms for a Small Liberal Arts College: A Case Study with NoSQL","A. Dong; B. Wang","Dept. of Comput. Sci., Hood Coll., Frederick, MD, USA","2016 International Conference on Computational Science and Computational Intelligence (CSCI)","20170320","2016","","","332","337","Large-scale computing technology, such as NoSQL database systems and cloud computing, has become an important knowledge area in computer science curriculum. In this study, we experimented and evaluated two instructional computing platforms-Amazon Elastic Compute Cloud (EC2) and Hood College Virtual Computing Lab (HOOD VCL)-for offering NoSQL database systems in a small liberal arts college. We tested four types of NoSQL systems: Redis, MongoDB, Cassandra, and Neo4j. With each system, students performed a few realistic lab exercises with either Amazon EC2 or Hood VCL. Based on student feedback, while Amazon EC2 and Hood VCL are comparable to students with respect to accessibility, easy setup and maintenance, and reliability, survey results show a majority of students (86%) are more likely to use Amazon EC2 for similar data processing course work in the future. In addition, 64% of students believe Amazon Web Services (AWS) are cost-effective and 82% of them believe that the AWS experience gained on public cloud infrastructure and pay-as-you-go resource allocation is helpful to their career development.","","Electronic:978-1-5090-5510-4; POD:978-1-5090-5511-1","10.1109/CSCI.2016.0069","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7881362","Amazon Elastic Compute Cloud (EC2);NoSQL database systems;Virtual Computing Lab (VCL);cloud computing;instructional computing platform","Art;Cloud computing;Education;Linux","SQL;Web services;cloud computing;computer aided instruction;educational institutions;relational databases","AWS;Amazon Elastic Compute Cloud;Amazon Web services;Cassandra system;EC2 platform;HOOD VCL platform;Hood college virtual computing lab;MongoDB system;Neo4j system;NoSQL;Redis system;cloud computing;computer science curriculum;database systems;instructional computing platforms;liberal arts college;pay-as-you-go resource allocation;public cloud infrastructure","","","","","","","","15-17 Dec. 2016","","IEEE","IEEE Conference Publications"
