"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","354976","Janice K. Tulloss","","","","Implementing Assistive Technology: Opportunities and Challenges","306--310","","5","accessibility, assistive technology, handicapped access","10.1145/354908.354976","","","","","","","2000","","Proceedings of the 28th Annual ACM SIGUCCS Conference on User Services: Building the Future","SIGUCCS '00","","1-58113-229-8","Richmond, Virginia, USA","ACM","New York, NY, USA"
"article","3022000","Edmir P.V. Prado and Eunice Almeida Silva","","","","Risk Assessment of Pregnant Women Access to Basic Healthcare Units","35:263--35:270","35","8","Collective Health, Information Technology, Risk Analysis","","","","","","","","2016","","Proceedings of the XII Brazilian Symposium on Information Systems on Brazilian Symposium on Information Systems: Information Systems in the Cloud Computing Era - Volume 1","SBSI 2016","","978-85-7669-317-8","Florianopolis, Santa Catarina, Brazil","Brazilian Computer Society","Porto Alegre, Brazil, Brazil"
"article","2811365","Cynthia  Putnam and Maria  Dahman and Emma  Rose and Jinghui  Cheng and Glenn  Bradford","","","","Teaching Accessibility, Learning Empathy","333--334","","2","accessibility, pedagogy","10.1145/2700648.2811365","","","","","","","2015","","Proceedings of the 17th International ACM SIGACCESS Conference on Computers &#38; Accessibility","ASSETS '15","","978-1-4503-3400-6","Lisbon, Portugal","ACM","New York, NY, USA"
"article","1029606","Nathan  Blackham and Michael  Bailey and Todd  Berrett","","","","Building the Web Server for a Web Systems Class","273--273","","1","access, multi-user web server, partition, security","10.1145/1029533.1029606","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","2808032","Russell  McMahon","","","","The Challenges of Information and Communications Technology Education in Sub-Saharan Africa","89--94","","6","information and communications technology education, information technology education, teaching challenges","10.1145/2808006.2808032","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2483801","Alanna  Howard and Brian  Schultz","","","","A Survey of Communication Skills in Computerscience/Software Engineering (CS/SE) Abet-accredited Programs","364--364","","1","education","10.1145/2462476.2483801","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","2667488","Nicholas  Vanderschantz and Annika  Hinze and Sally Jo Cunningham","","","","Current Educational Technology Use for Digital Information Acquisition by Young New Zealand Children","125--134","","10","ICT, children's technology, mobile information search","","","","","","","","2014","","Proceedings of the Thirty-Seventh Australasian Computer Science Conference - Volume 147","ACSC '14","","978-1-921770-30-2","Auckland, New Zealand","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1414620","Sam  Abbott-McCune and A. J. Newtson and Jeffrey  Girard and Bryan S. Goda","","","","Developing a Reconfigurable Network Lab","255--258","","4","information technology education, lab design","10.1145/1414558.1414620","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
"article","1324363","P. Mani Joseph and Jibulal  Nair and Smiju I. S. and Barry  Lunt","","","","Information Technology Education in India","275--276","","2","IT curriculum, information technology education","10.1145/1324302.1324363","","","","","","","2007","","Proceedings of the 8th ACM SIGITE Conference on Information Technology Education","SIGITE '07","","978-1-59593-920-3","Destin, Florida, USA","ACM","New York, NY, USA"
"article","2858586","Betsy  DiSalvo and Parisa  Khanipour Roshan and Briana  Morrison","","","","Information Seeking Practices of Parents: Exploring Skills, Face Threats and Social Networks","623--634","","12","education, face saving, information access, parents, social network, socio-economics","10.1145/2858036.2858586","","","","","","","2016","","Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems","CHI '16","","978-1-4503-3362-7","San Jose, California, USA","ACM","New York, NY, USA"
"article","3053117","Ashley  Miller and Joan  Malasig and Brenda  Castro and Vicki L. Hanson and Hugo  Nicolau and Alessandra  Brand&#227;o","","","","The Use of Smart Glasses for Lecture Comprehension by Deaf and Hard of Hearing Students","1909--1915","","7","American sign language (ASL), accessibility, deaf, education, multimedia","10.1145/3027063.3053117","","","","","","","2017","","Proceedings of the 2017 CHI Conference Extended Abstracts on Human Factors in Computing Systems","CHI EA '17","","978-1-4503-4656-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","62160","CORPORATE  Division of Computer Research and Technology Computer Center","","","","NIH System Descriptions","14--17","","4","","10.1145/62158.62160","SIGBIO Newsl.","Dec. 1987","9","4","","December","1987","0163-5697","","","","","","ACM","New York, NY, USA"
"article","298760","Michael H. Zack","","","","An MIS Course Integrating Information Technology and Organizational Issues","73--87","","15","educational simulation, information systems curriculum, information systems education, information systems integration, information systems training","10.1145/298752.298760","SIGMIS Database","Spring 1998","29","2","","April","1998","0095-0033","","","","","","ACM","New York, NY, USA"
"article","1810584","Irene  Posch and Hideaki  Ogawa and Christopher  Lindinger and Roland  Haring and Horst  H&#246;rtner","","","","Introducing the FabLab As Interactive Exhibition Space","254--257","","4","Fab Lab, education environment, emerging technologies, informal learning, interactive exhibition, rapid prototyping, technological literacy","10.1145/1810543.1810584","","","","","","","2010","","Proceedings of the 9th International Conference on Interaction Design and Children","IDC '10","","978-1-60558-951-0","Barcelona, Spain","ACM","New York, NY, USA"
"article","2831424","Cynthia  Putnam and Maria  Dahman and Emma  Rose and Jinghui  Cheng and Glenn  Bradford","","","","Best Practices for Teaching Accessibility in University Classrooms: Cultivating Awareness, Understanding, and Appreciation for Diverse Users","13:1--13:26","13","26","Accessibility, pedagogy","10.1145/2831424","ACM Trans. Access. Comput.","May 2016","8","4","","March","2016","1936-7228","","","","","","ACM","New York, NY, USA"
"article","2513460","Baldreck  Chipangura","","","","Categorizing the Provision of Mobile Centric Information Access and Interaction for Higher Educational Institutions","101--110","","10","ICT4D, information access, mobile centric, mobile phone","10.1145/2513456.2513460","","","","","","","2013","","Proceedings of the South African Institute for Computer Scientists and Information Technologists Conference","SAICSIT '13","","978-1-4503-2112-9","East London, South Africa","ACM","New York, NY, USA"
"article","1095782","Lee  Toderick and Tijjani  Mohammed and Mohammed H. N. Tabrizi","","","","A Consortium of Secure Remote Access Labs for Information Technology Education","295--299","","5","IT collaborations, collaborative labs, networking consortium, remote laboratories, secure remote labs, shared labs","10.1145/1095714.1095782","","","","","","","2005","","Proceedings of the 6th Conference on Information Technology Education","SIGITE '05","","1-59593-252-6","Newark, NJ, USA","ACM","New York, NY, USA"
"article","1029577","Gregory L. Orgill and Gordon W. Romney and Michael G. Bailey and Paul M. Orgill","","","","The Urgency for Effective User Privacy-education to Counter Social Engineering Attacks on Secure Computer Systems","177--181","","5","access control, physical security, social engineering, user education","10.1145/1029533.1029577","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","2037283","Sheryl  Burgstahler","","","","Universal Design: Implications for Computing Education","19:1--19:17","19","17","Disability, accessibility, assessment, instruction, teaching, universal design","10.1145/2037276.2037283","Trans. Comput. Educ.","October 2011","11","3","","October","2011","1946-6226","","","","","","ACM","New York, NY, USA"
"article","2184831","Hanjae  Jeong and Seungjoo  Kim and Dongho  Won","","","","On the Security of an Novel Protocol for Downloadable CAS","65:1--65:5","65","5","DCAS protocol, conditional access, downloadable CAS, impersonation attack","10.1145/2184751.2184831","","","","","","","2012","","Proceedings of the 6th International Conference on Ubiquitous Information Management and Communication","ICUIMC '12","","978-1-4503-1172-4","Kuala Lumpur, Malaysia","ACM","New York, NY, USA"
"article","2811370","Rodrigo  Laiola Guimar&#227;es and Andrea  Britto Mattos","","","","Exploring the Use of Massive Open Online Courses for Teaching Students with Intellectual Disability","343--344","","2","MOOC, educational technology, vocational training","10.1145/2700648.2811370","","","","","","","2015","","Proceedings of the 17th International ACM SIGACCESS Conference on Computers &#38; Accessibility","ASSETS '15","","978-1-4503-3400-6","Lisbon, Portugal","ACM","New York, NY, USA"
"article","1979495","Allison  Druin and Gary  Knell and Elliot  Soloway and Daniel  Russell and Elizabeth  Mynatt and Yvonne  Rogers","","","","The Future of Child-computer Interaction","693--696","","4","children, children's information access, educational applications, in-home and at-school technology use, micro-laptops, mobile phones, third-world countries","10.1145/1979742.1979495","","","","","","","2011","","CHI '11 Extended Abstracts on Human Factors in Computing Systems","CHI EA '11","","978-1-4503-0268-5","Vancouver, BC, Canada","ACM","New York, NY, USA"
"article","2184896","Taha  Khalaf and Young Jin Chun and Dong In Kim","","","","MIMO Relaying in Random Linear Coded Multiple-access Relay Network","128:1--128:5","128","5","MIMO, multiple-access relay network, random network coding","10.1145/2184751.2184896","","","","","","","2012","","Proceedings of the 6th International Conference on Ubiquitous Information Management and Communication","ICUIMC '12","","978-1-4503-1172-4","Kuala Lumpur, Malaysia","ACM","New York, NY, USA"
"article","1508853","K. Sel&#231;uk Candan and Mehmet E. D&#246;nderler and Terri  Hedgpeth and Jong Wook Kim and Qing  Li and Maria Luisa Sapino","","","","SEA: Segment-enrich-annotate Paradigm for Adapting Dialog-based Content for Improved Accessibility","15:1--15:45","15","45","Web navigational aids, annotation, assistive technology for blind users, educational discussion boards and Web sites, segmentation","10.1145/1508850.1508853","ACM Trans. Inf. Syst.","May 2009","27","3","","May","2009","1046-8188","","","","","","ACM","New York, NY, USA"
