"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Measuring of E-Learning Usability through User Interface","A. O. Elfaki; Y. Duan; R. Bachok; W. Du; M. Gapar; M. Johar; S. Fong","Manage. & Sci. Univ., Shah Alam, Malaysia","2013 Second IIAI International Conference on Advanced Applied Informatics","20131015","2013","","","192","194","Education and learning is one of the world's largest markets for internet applications. Learning and training at work is probably the fastest growing sector. Before measuring the usability of these e-learning applications, users have to face unknown risks of failure of applications. This paper represents five metrics to measure the usability of E-Learning systems through user interface. These metrics are: Time of user feedback, average of using help methods, average of using undo, average time spent in any page, and average of using e-learning system's search engine. We focused to measure the using of e-systems rather than the content of the systems. These metrics cover the three parts of usability (ease of use, ease to learning, and task matching). In addition, these metrics satisfy the definition of usability for both human computer interaction and software engineering.","","Electronic:978-0-7695-5071-8; POD:978-1-4799-2136-2","10.1109/IIAI-AAI.2013.17","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6630343","E Learning;Software Usability;Software engineering;User Interface","Electronic learning;Human computer interaction;Measurement;Software engineering;Usability","computer aided instruction;human computer interaction","Internet applications;e-learning usability measurement;electronic learning systems;help methods;human computer interaction;search engine;software engineering;user feedback;user interface","","1","","8","","","","Aug. 31 2013-Sept. 4 2013","","IEEE","IEEE Conference Publications"
"Emulator development and USB implementation on SDKP16","T. R. Xian; N. A. Kamsani; R. M. Sidek; N. A. M. Yunus; M. Isa","Dept. of Electr. &amp; Electron. Eng., Univ. Putra Malaysia, Serdang, Malaysia","2012 IEEE International Conference on Circuits and Systems (ICCAS)","20130110","2012","","","282","286","System development kit (SDK) is an important tool for software testing of developed processors and it has wide applications in integrated circuit (IC) production as well as in education sectors. It can be used as a learning kit for engineering or computer science students to learn programming languages. In this project, a SDK developed by MIMOS named SDKP16 is investigated and improved to ease its usage. The improvements implemented in this project were upgrading its serial port to USB port for communication purpose and development of Visual Basic program as its communication terminal on the host instead of using Hyper Terminal. The challenges in this project include the integration of the USB port into the existing SDK board and test of the developed program of which to observe the USB protocols. The project has increased compatibility and usability features of the SDKP16.","","Electronic:978-1-4673-3119-7; POD:978-1-4673-3117-3","10.1109/ICCircuitsAndSystems.2012.6408288","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6408288","Software testing;utility program and microcprocessor","Computers;MIMO;Microprocessors;Pins;Ports (Computers);Universal Serial Bus;Visual BASIC","electronic engineering computing;microprocessor chips;program testing;software engineering;system buses","MIMOS;SDKP16;USB port;USB protocols;Visual Basic program;emulator development;hyper terminal;software testing;system development kit","","0","","9","","","","3-4 Oct. 2012","","IEEE","IEEE Conference Publications"
"An Electronic Tabletop 'eTableTop' Exercise for UK Police Major Incident Education","J. S. Mooney; L. Griffiths; M. Patera; J. Roby; P. Ogden; P. Driscoll","Sch. of Comput., Sci. &amp; Eng., Univ. of Salford, Salford, UK","2012 IEEE 12th International Conference on Advanced Learning Technologies","20120816","2012","","","40","42","UK Emergency Service Major Incident training is traditionally delivered using very high (via bespoke simulation centres) or low tech (using slides, models and paper maps) means. The Greater Manchester Police (GMP) Resilience Development Unit (RDU) is responsible for providing Major Incident education to Police Officers responding to emergencies across the Greater Manchester area. In order to produce a more interactive and engaging way to deliver a work-based training scenario the RDU have been working with The University of Salford School of Computing, Science & Engineering to produce a low-cost novel electronic tabletop 'eTableTop' software solution. Acceptability and usability of the software produced was assessed via a post-exercise questionnaire completed by course attendees. The pilot product has been used by 114 Police Officers over eight Instructor-led courses held in 2011. Results demonstrate participants rated a significant level of agreement with the software having clear content, being easy to navigate, use, fit for purpose and facilitating their learning about the initial phases of Major Incident management (directional Wilcoxon one-sample test, p<;0.001). Working together with GMP we have addressed real world training delivery issues via the application of an interactive, usable, portable, low-cost, technology-enhanced educational solution.","2161-3761;21613761","Electronic:978-0-7695-4702-2; POD:978-1-4673-1642-2","10.1109/ICALT.2012.14","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6268030","Major Incident;UK Police service;digital game;eTableTop;elearning;interactive;software;work-based education","Computational modeling;Educational institutions;Navigation;Training;Usability","computer based training;educational courses;emergency services;interactive systems;on-the-job training;police;software portability","GMP RDU;Greater Manchester Police Resilience Development Unit;The University of Salford School of Computing Science & Engineering;UK Emergency Service Major Incident training;directional Wilcoxon one-sample test;eTableTop exercise;electronic tabletop exercise;instructor-led courses;interactive-usable-portable-low-cost-technology-enhanced educational solution;police officers;postexercise questionnaire;software acceptability;software usability;work-based training scenario","","0","","3","","","","4-6 July 2012","","IEEE","IEEE Conference Publications"
"Risk management assessment using SERIM method","Falahah","Informatics Department, Faculty of Engineering, Widyatama University, Bandung, Indonesia","Proceeding of the International Conference on e-Education, Entertainment and e-Management","20120126","2011","","","340","343","Software development is a complex process that involved many activities and has a big uncertainty to success. It is also a typical of activity that can be costly if mismanaged. Many factors can lead the success and also can cause software project failure. The failure actually can be detected early if we can adopt the concept of risk management and implemented it into software development project. SERIM is a method to measure risk in software engineering, proposed by Karolak [4]. SERIM is based on the mathematics of probability. SERIM uses some parameters which are derived from risk factors. The factors are: Organization, Estimation, Monitoring, Development Methodology, Tools, Risk Culture, Usability, Correctness, Reliability and Personnel. Each factor then measured by some questions metrics and there is 81 software metric questions for all factors. The factors then related and mapped into SDLC phases and risk management activities to calculate the probability (P). SERIM uses 28 probability variables to assess the risk potentials. The SERIM method then implemented to assess the risk of information system development, TrainSys, which is developed for a training and education unit in an organization. The result is useful to determine the low probability of TrainSys project success factor. The result also show the dominant and highest factor need to address in order to improve the quality of process and product of software development.","","Electronic:978-1-4577-1382-8; POD:978-1-4577-1381-1","10.1109/ICeEEM.2011.6137821","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6137821","Risk Management;SERIM;assess;failure;probability;risk metric","Measurement;Monitoring;Principal component analysis;Schedules;Software;Software reliability","computer based training;computer science education;information systems;project management;risk management;software development management","SERIM method;correctness;development methodology;education unit;personnel;probability;reliability;risk culture;risk factor;risk management assessment;software development project;software project failure;tools;training;trainsys information system development;usability","","1","","8","","","","27-29 Dec. 2011","","IEEE","IEEE Conference Publications"
"Variability and Reproducibility in Software Engineering: A Study of Four Companies that Developed the Same System","B. C. D. Anda; D. I. K. Sjøberg; A. Mockus","University of Oslo, Oslo","IEEE Transactions on Software Engineering","20090602","2009","35","3","407","429","The scientific study of a phenomenon requires it to be reproducible. Mature engineering industries are recognized by projects and products that are, to some extent, reproducible. Yet, reproducibility in software engineering (SE) has not been investigated thoroughly, despite the fact that lack of reproducibility has both practical and scientific consequences. We report a longitudinal multiple-case study of variations and reproducibility in software development, from bidding to deployment, on the basis of the same requirement specification. In a call for tender to 81 companies, 35 responded. Four of them developed the system independently. The firm price, planned schedule, and planned development process, had, respectively, ldquolow,rdquo ldquolow,rdquo and ldquomediumrdquo reproducibilities. The contractor's costs, actual lead time, and schedule overrun of the projects had, respectively, ldquomedium,rdquo ldquohigh,rdquo and ldquolowrdquo reproducibilities. The quality dimensions of the delivered products, reliability, usability, and maintainability had, respectively, ldquolow,rdquo ""high,rdquo and ldquolowrdquo reproducibilities. Moreover, variability for predictable reasons is also included in the notion of reproducibility. We found that the observed outcome of the four development projects matched our expectations, which were formulated partially on the basis of SE folklore. Nevertheless, achieving more reproducibility in SE remains a great challenge for SE research, education, and industry.","0098-5589;00985589","","10.1109/TSE.2008.89","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4693714","General;Life cycle;Multiple-case study;Software Quality/SQA;Software engineering life cycle;multiple-case study.;software process;software project success;software quality","","software quality","mature engineering industries;software development;software engineering;software process;software quality","","35","","94","","","20081202","May-June 2009","","IEEE","IEEE Journals & Magazines"
"The effectiveness of collaborative technologies in remote lab delivery systems","J. E. Ashby","Indiana State University, USA","2008 38th Annual Frontiers in Education Conference","20081222","2008","","","F4E-7","F4E-12","The remote lab is an innovative approach in engineering and technology education which allows learners to access traditional laboratory facilities through on-line connections which use Internet interfacing technology. While simulations are important instructional tools, they do not fully emulate the lab learning environment. The validity of the on-line lab approach was validated in 2002 when ABET published draft standards for on-line lab sessions. Collaboration, namely students working in teams on lab exercises, is a key ingredient in creating an effective lab experience. While work continues globally on development, a definitive approach does not yet exist for the design of virtual collaborative learning methodologies. Accordingly, the design of remote lab delivery systems that foster and support virtual or social presence is an important issue as this technology continues to advance. This paper reviews the pedagogical basis for presence and collaboration in the remote lab environment and presents summary data from research involving the usability and performance of commercially available web collaboration tools to deliver remote lab learning experiences. The remote lab involved in the study allows students to execute lab exercises on industrial automation equipment including educational robots, programmable logic controllers, and associated peripheral hardware and software.","0190-5848;01905848","CD-ROM:978-1-4244-1970-8; POD:978-1-4244-1969-2","10.1109/FIE.2008.4720394","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4720394","Collaboration;Distance Education;Presence;Remote Lab","Collaboration;Collaborative tools;Collaborative work;Computer industry;Design methodology;Educational technology;Internet;Laboratories;Standards publication;Usability","Internet;computer aided instruction;distance learning;engineering education;groupware;laboratory techniques;student experiments","Internet interfacing technology;Web collaboration tool;distance education;engineering education;remote lab delivery system;virtual collaborative learning methodology","","9","","30","","","","22-25 Oct. 2008","","IEEE","IEEE Conference Publications"
"What we should teach, but don't: proposal for cross pollinated HCI-SE curriculum","P. S. Pyla; M. A. Perez-Quinones; J. D. Arthur; H. R. Hartson","Dept. of Comput. Sci., Virginia Tech., Blacksburg, VA, USA","34th Annual Frontiers in Education, 2004. FIE 2004.","20050418","2004","","","S1H/17","S1H/22 Vol. 3","Software engineering (SE) and usability engineering (UE), as disciplines, have reached substantial levels of maturity. Each of these two disciplines is now well represented with respect to most computer science (CS) curricula. However, the two disciplines are practiced almost independently - missing opportunities to collaborate, coordinate and communicate about the overall design - and thereby contributing to system failures. Today, a confluence of several ingredients contribute to these failures: the increasing importance of the user interface (UI) component in the overall system, the independent maturation of the human computer interaction area, and the lack of a cohesive process model to integrate the UI experts usability engineering (UE) development efforts with that of software engineering (SE). This in turn, we believe, is a result of a void in computing curricula: a lack of education and training regarding the importance of communication, collaboration and coordination between the SE and UE processes. In this paper we describe the current approach to teaching SE and UE and its shortcomings. We identify and analyze the barriers and issues involved in developing systems having substantial interactive components. We then propose four major themes of learning for a comprehensive computing curriculum integrating SE, UE, and system architectures in a project environment.","0190-5848;01905848","POD:0-7803-8552-7","10.1109/FIE.2004.1408713","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1408713","","Collaboration;Computer architecture;Computer science;Computer science education;Human computer interaction;Proposals;Software engineering;Software systems;Usability;User interfaces","computer science education;educational courses;human computer interaction;software engineering;user interfaces","HCI-SE curriculum;computer science curriculum;experts usability engineering;human computer interaction;software engineering;system failures;usability engineering;user interface","","0","","18","","","","20-23 Oct. 2004","","IEEE","IEEE Conference Publications"
"“Usage-centered software engineering: new models, methods, and metrics”","L. L. Constantine","Sch. of Comput. Sci., Sydney Univ. of Technol., NSW, Australia","Proceedings 1996 International Conference Software Engineering: Education and Practice","20020806","1996","","","2","9","For software engineering to fully meet the contemporary challenge of timely delivery of quality software solutions to real-world problems, it must be capable of engineering software for use. Usability is an important factor often neglected in software engineering. Improvements both in the education of new software engineers and the effectiveness of practicing engineers hinges on providing a better foundation to support engineering software for use. The conceptual basis of a usage-centered approach to software engineering is outlined, covering the core areas of modeling, methodology, and metrics. The role of essential models and design metrics in helping practicing software and applications developers learn how to design more usable systems is examined. By focusing on usage and the purposes of use, developers can better understand the real work of end users and design simpler systems that more fully support that work","","POD:0-8186-7379-6","10.1109/SEEP.1996.533974","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=533974","","Application software;Books;Data structures;Design engineering;Fasteners;History;Software engineering;Software systems;Usability;User interfaces","software metrics;user centred design","design metrics;methodology;modeling;quality software solutions;usability;usage-centered software engineering","","2","","19","","","","24-27 Jan 1996","24 Jan 1996-27 Jan 1996","IEEE","IEEE Conference Publications"
"A perspective on three cooperating courses","S. A. Mengel; L. Carter; J. Falkenberg","Dept. of Comput. Sci., Texas Tech. Univ., Lubbock, TX, USA","Thirteenth Conference on Software Engineering Education and Training","20020806","2000","","","265","272","Multidisciplinary education gives students an opportunity to gain real life experience. This experience challenges students to apply their knowledge in a setting which reflects the type of multidisciplinary activities they will be facing in many positions as in the field of software engineering. To foster multidisciplinary interaction, the Texas Tech Computer Science, English, and Marketing Departments worked together in the Spring of 1999. Through a sophomore-level software engineering course, students were grouped into 12 to 17 person teams to work on a project for an external client. The students went through the entire software engineering process from requirements to implementation and placed all documents and software on the World Wide Web. The English students, in a technical writing course, reviewed the documents of the computer science students, conducted usability studies, and wrote the user's manual for the systems. The marketing students, in a graduate level marketing administration course, undertook a strategic analysis. A description of the outcome of the collaboration between the departments is given and lessons learned are emphasized.","1093-0175;10930175","POD:0-7695-0421-3","10.1109/CSEE.2000.827053","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=827053","","Computer science;Computer science education;Electrical capacitance tomography;Engineering management;Knowledge engineering;Registers;Software engineering;Teamwork;Usability;Writing","Internet;computer science education;educational courses;information resources;software engineering;teaching","Texas Tech;World Wide Web;computer science education;cooperating courses;educational course;marketing administration course;multidisciplinary education;software engineering;students;technical writing course;usability","","0","","6","","","","6-8 March 2000","","IEEE","IEEE Conference Publications"
"Software engineering education from a UK academic's perspective","H. M. Edwards","Sch. of Comput., Eng. & Technol., Sunderland Univ., UK","Proceedings. Twenty-Third Annual International Computer Software and Applications Conference (Cat. No.99CB37032)","20020806","1999","","","243","244","Within the UK, as for the rest of the world, there is an acknowledged shortage of highly skilled software engineers. In UK academia, there is a chronic shortage of able candidates to fill posts at all levels, from research students (through research fellows and lecturers) to professors. It is clear from salaries being offered in industry that it is a “seller's market”. However, since thousands of students graduate each year in the UK with computing degrees, questions must be asked about the extent to which software engineering is addressed within these courses. It is impossible to consider software engineering curricula without giving acknowledgement to the impact of human factors, organisational issues and cultural norms. Therefore, in looking at software engineering education, I believe we need to devise syllabuses that not only address technical issues (such as the object-oriented paradigm, metrics or metaCASE technology) but also the “sociotechnical” concerns (such as the usability of systems and the requirement to engineer systems to situationally specific work practices). Identifying what should be taught is only part of the problem; the other part is how. Experience has demonstrated the need to consider unconventional study patterns if we are to attract students to our courses, particularly those in industry who wish to re-skill or extend their professional development","0730-3157;07303157","POD:0-7695-0368-3","10.1109/CMPSAC.1999.812709","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=812709","","Computer industry;Computer science;Computer science education;Conferences;Educational programs;Educational technology;Fellows;Industrial training;Remuneration;Software engineering","computer science education;continuing education;engineering education;software engineering;teaching","UK academia;computing degrees;cultural norms;human factors;organisational issues;professional development;reskilling;salaries;situationally specific work practices;skilled software engineer shortage;sociotechnical concerns;software engineering curricula;software engineering education;syllabus design;teaching;technical issues;unconventional study patterns","","0","","3","","","","1999","27 Oct 1999-29 Oct 1999","IEEE","IEEE Conference Publications"
