"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Maintenance and testing in an educational environment","R. Daymond; J. Paynter","Wellington Polytech., New Zealand","Software Education Conference, 1994. Proceedings.","20020806","1994","","","347","349","Software maintenance and testing is an important part of the curriculum for any software engineering programme. However no conclusion can be reached as to the format and timing of any software maintenance and testing project. This would be dependent on the nature of the software engineering project(s) undertaken in the course and the balance of the subjects, tools and topics appearing in the coursework. Certainly such topics as change control, configuration management, and testing strategies and techniques should be taught as formal lecture material and backed up by practical experiences where feasible","","POD:0-8186-5870-3","10.1109/SEDC.1994.475359","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=475359","","Conference management;Education;Hardware;Notice of Violation;Programming;Project management;Software engineering;Software maintenance;Software testing;Surface-mount technology","computer science education;configuration management;program testing;software maintenance;teaching","change control;configuration management;coursework;curriculum;educational environment;formal lecture material;practical experiences;software engineering programme;software maintenance;software testing;testing strategies","","0","","2","","","","22-25 Nov 1994","22 Nov 1994-25 Nov 1994","IEEE","IEEE Conference Publications"
"A summative assessment strategy for a multi-institutional, multi-task project: the case of the manufacturing engineering education partnership","L. M. De Ramirez; J. L. Zayas; J. Lamancusa; J. Jorgensen; F. Hughes; R. T. George; W. J. Ramirez; J. Rosborough","Puerto Rico Univ., Mayaguez, Puerto Rico","Frontiers in Education Conference, 1996. FIE '96. 26th Annual Conference., Proceedings of","20020806","1996","1","","194","202 vol.1","In 1994, a unique partnership of universities Penn State, University of Washington and University of Puerto Rico at Mayaguez-in collaboration with Sandia National Laboratories, received funding from the ARPA Technology Reinvestment Program (TRP) to develop a new, practice-based curriculum and physical facilities for product realization and manufacturing. This initiative is named the Manufacturing Engineering Education Partnership and its overall outcome is the development at each participating institution of what we call The Learning Factory. This paper describes the project's summative assessment strategy being implemented project-wide that will allow interested parties to evaluate the project's performance and achievement of goals and objectives. It describes the project's four major tasks and deliverables, the assessment plan and its principal elements. It also presents the assessment schedule and the tools used for qualitative evaluation. The assessment scheme depicted in this paper could be used as a model for similar multi-institutional, multi-task projects","0190-5848;01905848","POD:0-7803-3348-9","10.1109/FIE.1996.569942","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=569942","","Chemical engineering;Collaboration;Computer aided software engineering;Electronic mail;Engineering education;Knowledge engineering;Laboratories;Manufacturing industries;Production facilities;US Government","educational courses;engineering education;project engineering","Manufacturing Engineering Education Partnership;The Learning Factory;assessment scheme;manufacturing engineering education;multi-task project;performance;product realization;qualitative evaluation;summative assessment strategy","","0","","1","","","","6-9 Nov 1996","06 Nov 1996-09 Nov 1996","IEEE","IEEE Conference Publications"
"Establishing a postgraduate research programme in spatial data management","S. K. Cockcroft; P. G. Firns","Dept. of Comput. & Inf. Sci., Otago Univ., Dunedin, New Zealand","Software Education Conference, 1994. Proceedings.","20020806","1994","","","313","318","To cope with the supervision of increasing numbers of postgraduate students, a useful strategy is to establish research programmes comprising a number of interrelated projects. The success of such a programme is dependent upon the existence of clearly stated long-term and medium-term objectives. The paper describes a research programme, being developed within the University of Otago's Department of Information Science, centred on issues related to the analysis, design and development of spatially referenced databases. The programme aims to specify and validate theoretical models, and to develop software tools, for the management of spatially referenced databases","","POD:0-8186-5870-3","10.1109/SEDC.1994.475353","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=475353","","Application software;Computer aided software engineering;Context modeling;Data structures;Database systems;Dictionaries;Environmental management;Management information systems;Software development management;Spatial databases","computer aided software engineering;computer science education;formal specification;formal verification;software tools;visual databases","Otago University Information Science Department;clearly stated long-term objectives;clearly stated medium-term objectives;database analysis;database design;database development;database management;interrelated projects;postgraduate research programme;postgraduate student supervision;software tools;spatial data management;spatially referenced databases;theoretical model specification;theoretical model validation","","0","","10","","","","22-25 Nov 1994","22 Nov 1994-25 Nov 1994","IEEE","IEEE Conference Publications"
"Using SIMPLE to support the teaching of signal processing through multimedia tools","J. M. Ramirez; D. Baez; W. M. Marcy; M. O. Hagler; K. M. Harmeyer","Dept. of Electr. Eng., Univ. de las Americas, Mexico City, Mexico","Frontiers in Education Conference, 1996. FIE '96. 26th Annual Conference., Proceedings of","20020806","1996","3","","1042","1046 vol.3","The work presented in this paper is a result of a workshop on multimedia instructional design for Engineering faculty held in Texas Tech University during the summer 1995, supported by the NSF. In this paper, a multimedia tutorial on signal processing is presented. The goal is to take advantage of the multimedia resources in order to present the concepts traditionally hard to visualize in this topic, in such a way that the student finds himself immersed in a self-study learning environment. The resources include graphics, animations, images, video, sound, and simulation packages. This work was developed on a software platform called SIMPLE. The first part of this paper is devoted to explain the structure of SIMPLE and the strategy for implementing a learning environment lying in the use of virtual graphical user interfaces supported by a powerful database engine. In the second part, the tutorial on signal processing and some representative examples are described. Concluding remarks about the use of this material in the classroom as an educational support in the Electrical Engineering program at Universidad de las Americas, are presented","0190-5848;01905848","POD:0-7803-3348-9","10.1109/FIE.1996.567701","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=567701","","Animation;Databases;Design engineering;Education;Graphical user interfaces;Graphics;Packaging;Signal processing;Video signal processing;Visualization","computer animation;computer science education;electrical engineering education;graphical user interfaces;multimedia systems;signal processing;software packages;teaching","animations;database engine;educational support;graphics;images;learning environment;multimedia instructional design;multimedia tools;multimedia tutorial;signal processing;simulation packages;sound;video;virtual graphical user interfaces","","0","","5","","","","6-9 Nov 1996","06 Nov 1996-09 Nov 1996","IEEE","IEEE Conference Publications"
"How articulate virtual labs can help in thermodynamics education: a multiple case study","J. Baher","Inst. for the Learning Sci., Northwestern Univ., Evanston, IL, USA","Frontiers in Education Conference, 1998. FIE '98. 28th Annual","20020806","1998","2","","663","668 vol.2","There are few examples of innovative educational practice in thermodynamics courses. This paper describes the use of CyclePad-an articulate virtual laboratory for creating and analyzing thermodynamics cycles-in thermodynamics classes at three different schools. Student surveys show that from working with the program they increased their understanding of thermodynamics, learned some problem solving strategies and found certain calculations to be faster and easier. By working with a computer-based tool, instructors were able to assign problems which were more realistic than text book problems. Of the three schools, the school with the greater computer resources had an easier time implementing the software. The school with the most constraints on its curriculum was less able to take advantage of the software.","0190-5848;01905848","POD:0-7803-4762-5","10.1109/FIE.1998.738764","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=738764","","Books;Computer aided software engineering;Data engineering;Design engineering;Educational institutions;Knowledge engineering;Laboratories;Power engineering and energy;Problem-solving;Thermodynamics","courseware;education;laboratories;student experiments;thermodynamics","CAI;CyclePad;articulate virtual labs;case study;computer resources;courses;curriculum;innovative educational practice;problem solving strategies;schools;software implementation;student surveys;thermodynamics education","","2","","7","","","","4-7 Nov. 1998","","IEEE","IEEE Conference Publications"
"Strategies for increasing use of instructional technology by engineering faculty: a case study (or teaching old engineers new tricks)","H. M. Grady","Dept. of Tech. Commun., Mercer Univ., Macon, GA, USA","IPCC 2001. Communication Dimensions. Proceedings IEEE International Professional Communication Conference (Cat. No.01CH37271)","20020806","2001","","","323","335","The new engineering educational paradigm requires more active teaching strategies and more emphasis on student problem solving, collaboration, and communication. Use of instructional technology (IT) is integral to this paradigm; however, many engineering faculty resist using IT due to heavy faculty workloads, lack of time to learn new technology, lack of release time, lack of appropriate resources, no forum for exchanging information, or no recognition for innovative use of technology. The author spent 18 months working with her engineering colleagues to develop strategies to enhance the incorporation of instructional technology in engineering classes. She concluded that (1) faculty development activities should first address the pedagogy, not the technology, (2) faculty peers must be involved in introducing instructional technology into an institution, and (3) the increase in technology use was directly related to the number of strategies in which the faculty participated. The efficacy of the various strategies is discussed","","POD:0-7803-7209-3","10.1109/IPCC.2001.971580","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=971580","","Appropriate technology;Computer aided software engineering;Costs;Education;Educational institutions;Educational technology;Knowledge engineering;Laboratories;Problem-solving;Professional communication","computer literacy;educational technology;engineering education;management of change;technology transfer","active teaching strategies;engineering education;engineering faculty;faculty development activities;instructional technology;pedagogy;student collaboration;student communication;student problem solving","","0","","53","","","","2001","24 Oct 2001-27 Oct 2001","IEEE","IEEE Conference Publications"
"“Power Plant Analyser”-a computer code for power plant operation studies","S. Lu; B. W. Hogg","Dept. of Electr. & Electron. Eng., Queen's Univ., Belfast, UK","IEEE Transactions on Energy Conversion","20020806","1996","11","4","742","747","This paper describes “Power Plant Analyser” (PPA), a computer code for power plant dynamic and steady-state performance analysis. “Power Plant Analyser” simulates fossil power plant systems-such as drum-type, once-through, gas turbine and combined cycle plants-in a user-friendly manner. It provides a convenient tool for power engineers to understand the complex and interrelated thermodynamic processes and operating characteristics of the plant. It can also be used for the conceptual training of power plant operators, as well as a test bed for power plant control and operating strategies","0885-8969;08858969","","10.1109/60.556373","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=556373","","Analytical models;Computational modeling;Computer simulation;Performance analysis;Power engineering and energy;Power engineering computing;Power generation;Steady-state;Thermodynamics;Turbines","computer aided instruction;power engineering computing;power engineering education;software packages;thermal power stations;user interfaces","Power Plant Analyser;computer code;computer simulation;conceptual training;dynamic performance;operating characteristics;steady-state performance;test bed;thermal power plant operation studies;thermodynamic processes;user-friendly","","10","1","10","","","","Dec 1996","","IEEE","IEEE Journals & Magazines"
"An academic response to industry's need for HCI education: a case study","J. H. Hammond","Sch. of Comput. Sci., Univ. of Technol., Sydney, NSW, Australia","Proceedings Sixth Australian Conference on Computer-Human Interaction","20020806","1996","","","151","156","In the 1990s, organisations rely heavily on information technology to support their operations and give them a competitive edge in the local and global marketplace. The need to incorporate human-computer interaction (HCI) and especially `usability', into software design and system development is increasingly evident. If industry is to pay more attention to improving the usability of its software and systems, courses need to be established so that students gain knowledge and skills that are important in the real-world and experience realistic situations that address usability issues. To date, the provision of HCI education for practitioners has not been addressed substantively by most Australian universities. The paper describes the course that responds to industry needs. It reviews the course objectives, content resources and some teaching strategies. It also provides insights into problems of conducting courses relating to industry needs and plans for future development of the academic programme","","POD:0-8186-7525-X","10.1109/OZCHI.1996.560002","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=560002","","Application software;Australia;Computer aided software engineering;Handheld computers;Human computer interaction;Process design;Programming;Software systems;Software tools;Usability","business data processing;computer science education;educational courses;human factors;software engineering;teaching;user interfaces","Australian universities;academic response;case study;competitive edge;educational courses;future development;human computer interaction education;human-computer interaction;industry needs;information technology;marketplace;organisations;software design;system development;teaching strategies;usability;user interfaces","","0","","3","","","","24-27 Nov 1996","24 Nov 1996-27 Nov 1996","IEEE","IEEE Conference Publications"
"MUMCUT: a fault-based strategy for testing Boolean specifications","T. Y. Chen; M. F. Lau; Y. T. Yu","Dept. of Comput. & Math., Hong Kong Inst. of Vocational Educ., Hong Kong","Software Engineering Conference, 1999. (APSEC '99) Proceedings. Sixth Asia Pacific","20020806","1999","","","606","613","We study the MUMCUT strategy that integrates the MUTP, MNFP and CUTPNFP strategies previously proposed separately for testing Boolean specifications. The MUMCUT strategy guarantees to detect seven types of faults found in Boolean expressions. We describe an implementation of generating test sets that satisfy the MUMCUT strategy, and empirically evaluate its cost effectiveness. With respect to a previously published set of Boolean expressions derived from a real specification, we find that on average the MUMCUT strategy requires only about one quarter the size of an exhaustive test set. Moreover, the MUMCUT strategy proves to be a substantial improvement to the MAX-A and MAX-B strategies which detect the same types of faults","","POD:0-7695-0509-0","10.1109/APSEC.1999.809656","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=809656","","Boolean functions;Circuit faults;Circuit testing;Computer science;Computer science education;Continuing education;Electronic equipment testing;Fault detection;Mathematics;Software engineering","Boolean algebra;formal specification;program testing","Boolean expressions;Boolean specification testing;CUTPNFP strategy;MAX-A;MAX-B;MNFP;MUMCUT strategy;MUTP;cost effectiveness;exhaustive test set;fault based strategy;real specification;test sets","","9","","10","","","","1999","07 Dec 1999-10 Dec 1999","IEEE","IEEE Conference Publications"
"Software security strategies for PC-based education laboratories: A case study","E. Boemo; F. Barbereo; J. Meneses","Univ. Politecnica de Madrid, Spain","Frontiers in Education Conference, 1993. Twenty-Third Annual Conference. 'Engineering Education: Renewing America's Technology', Proceedings.","20020806","1993","","","815","","A protection program called Kipitwel was developed at the School of Telecommunication of Madrid, Spain. The features of Kipitwel are described. The program has been sucessfully used since 1990 on 20 286s and 386s in a 450-qualified-students laboratory","0190-5848;01905848","POD:0-7803-1482-4","10.1109/FIE.1993.405408","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=405408","","Computer aided software engineering;Computer science education;Cryptography;Hard disks;Laboratories;Microcomputers;Nominations and elections;Protection;Security;Software maintenance","computer science education;educational computing;security of data","Kipitwel;Madrid;PC-based education laboratories;School of Telecommunication;Spain;protection program;software security packages","","0","","1","","","","6-9 Nov 1993","06 Nov 1993-09 Nov 1993","IEEE","IEEE Conference Publications"
"Software component reliability analysis","W. W. Everett","SPRE Inc., Albuquerque, NM, USA","Application-Specific Systems and Software Engineering and Technology, 1999. ASSET '99. Proceedings. 1999 IEEE Symposium on","20020806","1999","","","204","211","This paper describes an approach to analyzing software reliability using component analysis. It walks through a 6-step procedure for performing software component reliability analysis. The analysis can begin prior to testing the software and can help in selecting testing strategies. It uses the Extended Execution Time (EET) reliability growth model at the software component level. The paper describes how to estimate model parameters from characteristics of the software components and characteristics of how test cases and operational usage stress the software components. The order in which test cases are run is used in combining component models to arrive at a composite reliability growth model of the software for the testing period. The paper walks through an example illustrating the effects on reliability growth of: selecting test cases based on an operational profile versus selecting them based on uniform coverage of test cases; and incremental delivery of software components to system test. The paper contrasts the described approach to other approaches currently used to analyze software reliability growth during testing. The analysis can be done using commercial data analysis programs","","POD:0-7695-0122-2","10.1109/ASSET.1999.756770","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=756770","","Data analysis;Education;Failure analysis;Parameter estimation;Software design;Software reliability;Software systems;Software testing;Stress;System testing","data analysis;program testing;software reliability;software reusability","Extended Execution Time;composite reliability growth model;data analysis programs;model parameter estimation;software component reliability analysis;software reliability growth model;software testing","","26","","11","","","","1999","24 Mar 1999-27 Mar 1999","IEEE","IEEE Conference Publications"
"Digital control of a tank system","W. Grega; A. Maciejczyk","Inst. of Autom., Univ. of Min. & Metall., Cracow, Poland","IEEE Transactions on Education","20020806","1994","37","3","271","276","This paper describes the laboratory environment for experiments in digital control of a coupled tank system. The control process consists of upper and lower containers with draining orifices. As the cross section of the lower container varies with the level, the dynamic of the process changes extensively with the selected steady-state operating level. Measurements of the tank levels are available, while the flow rate into the upper tank is forced by a pump driven by an electric motor. A nonlinear model is employed to study various features of the process. The control strategy is to stabilize the level in the lower tank by adjustment of the flow rate into the upper tank. An IBM AT, equipped with a universal analog input/output board is used to control the process. The interactive real-time software frame, available under MS-DOS, uses selectable operating modes to analyze the performance of different control algorithms. A digital state-feedback algorithm is presented as an illustration","0018-9359;00189359","","10.1109/13.312137","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=312137","","Containers;Digital control;Electric motors;Electric variables measurement;Fluid flow measurement;Force measurement;Nonlinear dynamical systems;Orifices;Process control;Steady-state","computer science education;control engineering;digital control;education;electric control equipment;electric motors;feedback;flow control;level control;microcomputer applications;pumps;real-time systems;student laboratory apparatus","IBM AT;MS-DOS;control education;coupled tank system;digital control;draining;electric motor;flow rate regulation;interactive real-time software frame;laboratory;nonlinear model;performance;pump;selectable operating modes;state feedback algorithm;steady-state operating level;tank level measurment;universal analog input/output board","","5","","11","","","","Aug 1994","","IEEE","IEEE Journals & Magazines"
"Writing as an instrument for modeling students learning attitude","M. Feldgen; O. Clua","Fac. do Ingenieria, Buenos Aires Univ., Argentina","31st Annual Frontiers in Education Conference. Impact on Engineering and Science Education. Conference Proceedings (Cat. No.01CH37193)","20020806","2001","1","","TIB","T14 vol.1","A design project exposes students to the realities of the software developing practice. Also, teamwork and cooperative learning are essential ingredients to reflect on what students are learning. But it becomes a challenge in a commuter school with large classes. It is also not uncommon for students to have significant out-of-school commitments including work and family. The authors introduced the study of artifacts into a creative problem solving strategy in their education: a hardware dissection as the first team assignment. They found that the dissection assignment made students able to draw the necessary analogies between the unfamiliar task of software design and the more familiar task of assembling a device. However, adequate in-class team assignments and individual writing assignments must support this out-of-class assignment","0190-5848;01905848","POD:0-7803-6669-7","10.1109/FIE.2001.963836","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=963836","","Assembly;Design engineering;Educational institutions;Hardware;Instruments;Problem-solving;Software design;Software engineering;Teamwork;Writing","computer science education;professional communication;software engineering;teaching","cooperative learning;design project;education strategy;hardware dissection assignment;in-class team assignments;out-of-class assignment;software developing practice;software engineering education;students learning attitude modelling;teamwork;writing assignments","","0","","2","","","","2001","10 Oct 2001-13 Oct 2001","IEEE","IEEE Conference Publications"
"An empirical study on the effectiveness of the greedy MUTP strategy","T. Y. Chen; M. F. Lau","Dept. of Comput. Sci., Melbourne Univ., Parkville, Vic., Australia","Proceedings. 1998 International Conference Software Engineering: Education and Practice (Cat. No.98EX220)","20020806","1998","","","338","344","We propose the use of a greedy heuristic in finding a subset of test cases from the set of all unique true points so that it satisfies the multiple unique true points (or MUTP) strategy. Moreover we report an empirical study on the effectiveness of the greedy heuristic in finding a set of test cases that satisfies the MUTP strategy","","POD:0-8186-8828-9","10.1109/SEEP.1998.707668","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=707668","","Aircraft;Automatic testing;Collision avoidance;Computer science;Fault detection;Integrated circuit testing;Read only memory;Software safety;Software testing;System testing","Boolean functions;program testing;safety-critical software","Boolean operators;greedy MUTP strategy;greedy heuristic;multiple unique true points;program testing;safety critical software;test cases","","2","","11","","","","26-29 Jan 1998","26 Jan 1998-29 Jan 1998","IEEE","IEEE Conference Publications"
"Methods to stimulate electrical engineering concepts to non-EE students","N. N. Schluz","Bradley Dept. of Electr. Eng., Virginia Polytech. Inst. &amp; State Univ., Blacksburg, VA","Southeastcon '91., IEEE Proceedings of","20020806","1991","","","413","415 vol.1","The author discusses several techniques that have been used successfully to enliven an electrical engineering class for nonmajors. The strategies used are grouped into two general categories: class material and assignments, and laboratory/demonstration activities","","POD:0-7803-0033-5","10.1109/SECON.1991.147785","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=147785","","Aerospace control;Aerospace materials;Application software;Circuits;Education;Electrical engineering;Electromagnetic fields;Power engineering and energy;Power systems;Resistors","education;electrical engineering","assignments;class material;demonstration activities;electrical engineering;laboratory activities;students","","0","","1","","","","7-10 Apr 1991","07 Apr 1991-10 Apr 1991","IEEE","IEEE Conference Publications"
"The hardware and software interface of a programmable logic controller to an industrial grade process control system","A. Hossain; M. H. Rashid","Purdue Univ. Calumet, Hammond, IN, USA","Conference Record of the 1990 IEEE Industry Applications Society Annual Meeting","20020806","1990","","","1862","1868 vol.2","An integrated system that is useful for teaching about the methods of industrial process control, applications of programmable logic controllers, computer aided simulation of process control systems to test designs and advanced animated graphics for data acquisition and control is discussed. The system hardware, including the process control system, programmable logic controller, and microcomputer components, is outlined. The system software, control strategies, and control algorithms are described. The advantages of this integrated system as a teaching tool are reviewed.<<ETX>>","","POD:0-87942-553-9","10.1109/IAS.1990.152439","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=152439","","Computer industry;Control systems;Education;Electrical equipment industry;Hardware;Industrial control;Process control;Programmable control;Programmable logic arrays;Programmable logic devices","computer interfaces;data acquisition;digital simulation;engineering graphics;microcomputer applications;process computer control;programmable controllers;programmed control;teaching","PLC;algorithms;animated graphics;computer aided simulation;control system;data acquisition;designs;hardware;microcomputer;process computer control;programmable logic controller;software;teaching","","2","","8","","","","7-12 Oct. 1990","07 Oct 1990-12 Oct 1990","IEEE","IEEE Conference Publications"
"An efficient strategy for development of flexible learning material","P. O'Shea","Dept. of Commun. & Electron. Eng., RMIT Univ., Melbourne, Vic., Australia","Signal Processing and Its Applications, 1999. ISSPA '99. Proceedings of the Fifth International Symposium on","20020806","1999","2","","539","542 vol.2","In recent times, there has been a proliferation of activity in the area of flexible learning for tertiary institutions. Some of the reasons for this interest are that: (1) students have more options as to when and how they will learn; (2) distance education is far more practical; (3) staff teaching time can be reduced substantially in the long term; and (4) the computer animation achievable through currently available multimedia tools can enable more effective learning of difficult concepts; etc. Despite the potential benefits, the percentage of academic staff actively pursuing development of flexible delivery units in their courses is small. The reason for this reluctance is the seemingly daunting amount of effort required to produce the necessary multimedia tools. The time required to become proficient in multimedia packages is in itself a major deterrent. This paper describes one methodology for surprisingly efficient development of flexible delivery materials. The key to the methodology is to perform the development in a sequence of stages. The stages are designed so that useful products are available at the completion of all stages, even the first one. The approach has been trialed at RMIT with very encouraging success-class contact time has been substantially reduced and students are happy about the changes","","POD:1-86435-451-8","10.1109/ISSPA.1999.815729","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=815729","","Animation;Australia;Automatic testing;Distance learning;Education;Multimedia systems;Packaging;Signal processing;Software tools;Videos","computer aided instruction;computer animation;educational courses;electronic engineering education;multimedia computing;teaching","computer animation;courses;distance education;flexible learning material development strategy;multimedia packages;multimedia tools;staff teaching time;students","","0","","9","","","","1999","22 Aug 1999-25 Aug 1999","IEEE","IEEE Conference Publications"
"Using case studies to increase awareness of, and improve resolution strategies for, ethical issues in engineering","E. A. Clancy; P. M. Quinn; J. E. Miller","Electr. & Comput. Eng. Dept., Worcester Polytech. Inst., MA, USA","31st Annual Frontiers in Education Conference. Impact on Engineering and Science Education. Conference Proceedings (Cat. No.01CH37193)","20020806","2001","3","","S1E","20-5 vol.3","Case studies in engineering ethics were integrated into a first course in Electrical and Computer Engineering at Worcester Polytechnic Institute with the primary goals of increasing students' awareness of (1) ethical issues in the workplace, and (2) the number of different courses of action that one might take to resolve the ethical issues. During a three-hour ""laboratory"" period, students read and discussed four short case studies in engineering ethics. Discussion was guided to focus on understanding the (often conflicting) viewpoints of individuals within a case and to look for multiple courses of action for resolving the issue. The second learning goal was assessed prior to the case study laboratory and on two occurrences after the laboratory. Assessment results showed no changes in the number of different courses of action that students could enumerate to resolve ethical issues. Nonetheless, this laboratory might still (1) encourage students to take a full-semester ethics course (which could lead to measurable results), (2) contribute to progressive learning in this area, and (3) begin (in a way we have yet to measure) to convince students that ethics is an important aspect of their career paths","0190-5848;01905848","POD:0-7803-6669-7","10.1109/FIE.2001.963999","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=963999","","Area measurement;Computer aided software engineering;Electronic circuits;Employment;Engineering education;Engineering profession;Ethics;Explosions;Laboratories;Space shuttles","engineering education;professional aspects","Worcester Polytechnic Institute;case study laboratory;electrical and computer engineering course;engineering;engineering ethics;ethical issues;learning goal;progressive learning","","2","","13","","","","2001","10 Oct 2001-13 Oct 2001","IEEE","IEEE Conference Publications"
"Algorithms for solving nonlinear equation systems assist students to become better problem solvers","C. J. Egelhoff; D. M. Blackketter; J. L. Benson","US Coast Guards Acad., New London, CT, USA","Frontiers in Education Conference, 1999. FIE '99. 29th Annual","20020806","1999","1","","12A4/17","12A4/22 vol.1","In this paper, we present the distinguishing characteristics of ""easy"" and ""hard"" sets of equations and show the difference between simulation and design type problems. Easy equation sets have one unknown variable in each equation such that the equations can be solved sequentially. Hard equation sets have one critical unknown located in many (or all) of the equations in the set such that many (or all) of the equations must be solved simultaneously. We call these equations ""coupled"" and we teach students how they can analyze equation sets (based on the location of known and unknown variables) to ""decouple"" the equations and make the solution path easy. We describe the algorithm called the DeCoupler, which is used to identify variable interactions to determine the optimal decoupling variables. We also describe the SmartSwapper algorithm, which uses information from the DeCoupler to simplify the solution path and parametrically iterate to a solution. The algorithms are logic based rather than numerically focused. The algorithms have been implemented into an equation solving software program (SmartSolve2) to demonstrate their effectiveness compared to other commercial strategies. It has been shown that these algorithms can solve nonlinear simultaneous equations without the need for highly refined initial guesses. By teaching the concepts of these algorithms, students are assisted in becoming more effective problem solvers.","0190-5848;01905848","POD:0-7803-5643-8","10.1109/FIE.1999.839271","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=839271","","Algorithm design and analysis;Convergence of numerical methods;Logic;Nonlinear equations;Optimized production technology;Systems engineering and theory","computer aided instruction;mathematics computing;nonlinear equations","DeCoupler algorithm;SmartSolve2;SmartSwapper algorithm;coupled equations;easy equation sets;equation solving software program;hard equation sets;nonlinear equation systems solution;nonlinear simultaneous equations;optimal decoupling variables;problem solvers;simulation","","0","","7","","","","10-13 Nov. 1999","10 Nov 1999-13 Nov 1999","IEEE","IEEE Conference Publications"
"Integrating approximation methods with the generalised proportional sampling strategy","T. Y. Chen; P. K. Wong; Y. T. Yu","Dept. of Comput. & Math., Hong Kong Inst. of Vocational Educ., Hong Kong","Software Engineering Conference, 1999. (APSEC '99) Proceedings. Sixth Asia Pacific","20020806","1999","","","598","605","Previous studies have shown that partition testing strategies can be very effective in detecting faults, but they can also be less effective than random testing under unfavourable circumstances. When test cases are allocated in proportion to the size of subdomains, partition testing strategies are provably better than random testing, in the sense of having a higher or equal probability of detecting at least one failure (the P-measure). Recently, the Generalised Proportional Sampling (GPS) strategy, which is always satisfiable, was proposed to relax the proportionality condition. The paper studies the use of approximation methods to generate test distributions satisfying the GPS strategy, and evaluates this proposal empirically. Our results are very encouraging, showing that on average about 98.72% to almost 100% of the test distributions obtained in this way are better than random testing in terms of the P-measure","","POD:0-7695-0509-0","10.1109/APSEC.1999.809655","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=809655","","Approximation methods;Computer science;Computer science education;Fault detection;Global Positioning System;Mathematics;Performance evaluation;Sampling methods;Software engineering;Software testing","probability;program testing;programming theory","GPS strategy;Generalised Proportional Sampling;P-measure;approximation methods;generalised proportional sampling strategy;partition testing strategies;proportionality condition;random testing;satisfiable;software testing;test distributions;unfavourable circumstances","","0","","12","","","","1999","07 Dec 1999-10 Dec 1999","IEEE","IEEE Conference Publications"
