"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Open learning optimization based on cloud technology: Case study implementation in personalization e-learning","N. Selviandro; M. Suryani; Z. A. Hasibuan","Fac. of Comput. Sci., Univ. of Indonesia, Depok, Indonesia","16th International Conference on Advanced Communication Technology","20140327","2014","","","541","546","Indonesia is a developing country that began to utilize information technology in education. A form of its implementation is the use of e-learning. However, in practice there are still some obstacles, such as learning resources are not evenly distributed, limited access to services provided, qualified educators resources are concentrated in specific areas. This led to the emergence of disparities educational process, and technology gap due to differences in ICT infrastructure owned by any educational institution. Therefore this study propose an architecture of cloud-based open learning to solve these problems. The term open learning is used in order to encouraging the development of the concept of Indonesia Open Educational Resources (IOER) and as well as the adoption of concept of cloud computing. This research through several phases of research including analysis, design, implementation, testing and evaluation. The design of the proposed architecture consists of six layers: (1) Infrastructure, (2) Platform, (3) Application, (4) Service, (5) Access, (6) User. As a results of the implementation from this architecture is a prototype of Indonesia - Virtual Open Learning System (iVOLS). In experiment, personalization e-learning runs as a service that need large storage and other shared facilities to conduct the program so the system can delivered different learning materials to different learners. The personalization e-learning in cloud environment successed when the learners got the best performance on learning and it shown by their evaluation score. Based on the test results and evaluation showed that the availability on Cloud-Based Open Learning further meet user needs. This is indicated by the presence of a simple infrastructure services, application services with just one stage and the availability of a wider range of data and the resource sharing. In accessibility, Cloud-Based Open Learning provides easy access to the user. By economically, the result of evaluat- on showed that Cloud-Based Open Learning has an investment of 35.61% efficiency, increase return on investment (ROI) of 60.95% and an increase in benefits (NPV) of 81.97% from the user's perspective. While from the provider's perspective, Cloud-Based Open Learning has an investment of 200% efficiency, increase return on investment (Rol) of 220.4% and an increase in benefits (NPV) of 109.55%.","1738-9445;17389445","CD-ROM:978-89-968650-2-5; Electronic:978-89-968650-3-2; POD:978-1-4799-3217-7","10.1109/ICACT.2014.6779019","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6779019","Cloud Computing;E-Learning;Indonesia Open Educational Resources;Open learning","Cloud computing;Computational modeling;Computer architecture;Electronic learning;Materials;Portals;Prototypes","cloud computing;computer aided instruction","ICT infrastructure;IOER concept;Indonesia open educational resources;NPV;access layer;application layer;cloud technology;cloud-based open learning;disparities educational process;educators resources;electronic learning;iVOLS;information and communication technology;information technology;infrastructure layer;learning materials;learning resources;net present value;open learning optimization;personalization e-learning;platform layer;return-on-investment;service layer;technology gap;user layer;virtual open learning system","","2","","8","","","","16-19 Feb. 2014","","IEEE","IEEE Conference Publications"
"STEM collaboration in virtual world academy","L. Divine; R. Williams","Virtual Reality Academy Deputy Director, Tec&#x005E;Edge Innovation and Collaboration Center, Dayton, Ohio, United States","2013 International Conference on Collaboration Technologies and Systems (CTS)","20130725","2013","","","569","575","There is general agreement about the importance of increasing the number of students choosing career fields in Science, Technology, Engineering, and Mathematics (STEM). However most of the initiatives designed to get students interested in STEM fields are constrained by floor space, budget, or driving distance. These factors, in combination, act to limit the affordability and accessibility of research opportunities in STEM fields to students in schools faced with increasingly limited budgets or lacking access to experienced STEM teachers. Since a trained STEM workforce is crucial to tackling research challenges of importance to the Air Force and the nation, the Air Force Research Laboratory (AFRL) Discovery Lab program has developed a Virtual Reality Academy (VRA) program utilizing open source virtual reality software, Open Simulator, to create a virtual collaboration environment called Virtual (reality) Discovery Center (VDC). This 16-region VDC is the key to the Discovery Lab's 1,000 Student Outreach initiative designed to greatly expand the Discovery Lab's ability to make project-based “hands-on” research experience accessible to students across the country via the Open Simulator collaboration technologies. This paper highlights many of the successful efforts to establish VDC Virtual Learning Academies in areas such as Biology, Nanotechnology, Computer Vision, and Mobile Computing (smartphone apps). This paper is not a scientific study of Open Simulator as a collaboration tool for STEM but rather a descriptive overview of its successful implementation locally and nationally - suggesting its potential as a game-changer in STEM education and research.","","Electronic:978-1-4673-6404-1; POD:978-1-4673-6403-4","10.1109/CTS.2013.6567288","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6567288","","Avatars;Collaboration;Dinosaurs;Educational institutions;Solid modeling;Space shuttles","computer aided instruction;engineering education;groupware;public domain software;teaching;virtual reality","16-region VDC;Air Force Research Laboratory Discovery Lab program;Open Simulator collaboration technologies;STEM collaboration;STEM fields;STEM teachers;STEM workforce;VRA program;Virtual Discovery Center;Virtual Reality Academy program;driving distance;floor space;open source virtual reality software;project-based hands-on research experience;science-technology-engineering-mathematics;virtual collaboration environment;virtual learning academies","","1","","6","","","","20-24 May 2013","","IEEE","IEEE Conference Publications"
"Evaluating security and privacy in cloud computing services: A Stakeholder's perspective","A. Abuhussein; H. Bedi; S. Shiva","Computer Science Department, The University of Memphis, USA","2012 International Conference for Internet Technology and Secured Transactions","20130311","2012","","","388","395","The cloud computing paradigm is now adopted in many organizations in various fields because of its low cost, high availability and scalability features. Healthcare, education, business, and many other domains look at cloud computing as an endeavor to solve the continuous shortage in volume, infrastructure, accessibility, and monitoring potency. However, moving data to the cloud implies shifting control of the customer's data to the cloud service provider indefinitely. Hence, the security and privacy of the customer's information becomes an important issue. Being an emerging field, there is a lack of experience in cloud security and lack of consensus on security and privacy. Assessing and comparing among potential cloud computing services, poses an issue for novice customers interested to move their work to the cloud to choose security options that are sufficient and robust at the same time. This paper attempts to identify and categorize a list of attributes which reflect the various aspects of cloud security and privacy. These attributes can be used to assess and compare cloud computing services so that consumers can make well educated choices. Cloud service providers can use them to build and/or offer better cloud solutions.","","Electronic:978-1-908320-08-7; POD:978-1-4673-5325-0","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6470836","Cloud Computing;Legal Aspect;Privacy Standardization;Security","Encryption;ISO;Manuals;Monitoring;Privacy","cloud computing;data privacy;security of data","business domain;cloud computing paradigm;cloud computing service;cloud security;cloud service provider;cloud solution;customer information;education domain;health care domain;privacy evaluation;security evaluation;stakeholder perspective","","1","1","18","","","","10-12 Dec. 2012","","IEEE","IEEE Conference Publications"
"Strategic management system for academic world: Expert system based on composition of cloud computing and case based reasoning system","S. Kumar","Department of Information Technology, IIMT College of Engineering, Greater Noida, India","The 7th International Conference on Digital Content, Multimedia Technology and its Applications","20110912","2011","","","16","21","The presented work in this paper explores the relationship between Information Technology (IT) and Process Redesign (PR) in academic world. Existing processes for student's and faculties' vital data collection require a great deal of labor work to collect, input and analyze the information. These processes are usually slow and error prone, introducing a latency that prevents real-time data accessibility. We propose a solution to automate this process by using “documents” attached to existing faculty/ student datasheet that are inter-connected to exchange service. The proposal is based on the concepts of utility computing and cloud computing networks. The information becomes available in the “cloud” from where it can be processed by expert systems and/or distributed to administrative staff. The proof-of-concept design applies commodity computing integrated to legacy education devices, ensuring cost effectiveness and simple integration. In the presented paper, author suggests that IT also have a stronger role in software realization of an expert system. Author would like to assemble experts experience in our dumb box (Personal Computer) as knowledge base.","","Electronic:978-89-88678-47-3; POD:978-1-4577-0473-4","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6016624","Cloud computing;academic;case based;expert system;management;process redesign;reasoning","Cloud computing;Cognition;Databases;Education;Expert systems;Organizations;Software","case-based reasoning;cloud computing;educational administrative data processing;expert systems;strategic planning","academic world;case based reasoning system;cloud computing;commodity computing;expert system;information technology;knowledge base;process redesign;strategic management system;utility computing","","0","","6","","","","16-18 Aug. 2011","","IEEE","IEEE Conference Publications"
"Technical, educational issues and challenges in ubiquitous learning","S. Kwon","Institute of Educational Technology 17 Haengdang-Dong, Seongdong-Gu, SEOUL, Korea","2011 International Conference on Pattern Analysis and Intelligence Robotics","20110804","2011","2","","183","183","Summary form only given. Along with the rapid development in ubiquitous computing featured by seamless and pervasive computing technology which utilizes new information and collaborative environment accelerated by web 2.0, education has undergone revolutionary changes in recent years giving rise to ubiquitous learning. To begin with, the characteristics of ubiquitous learning (u-learning), permanency, accessibility, immediacy, interactivity and situating of instructional activities is introduced in this presentation. Since u-learning heavily relies on ubiquitous computing technology (UCT), features and trends of UCT will be described. In addition, the impact that UCT can possibly bring on the future ubiquitous society is furthermore discussed. Apart from technical issues for u-learning, new questions can arise concerning what are desirable ways of u-learning. As a basic work in this direction, the vision and agendas of u-learning will be discussed in terms of two aspects: 1) building up better and higher level of learning environment supported by ubiquitous computing and 2) establishing a wholesome education community. Last but not least, key elements required for learners in u-learning era are proposed at the end of the presentation, which compose of six core capabilities: cognitive capability relational capability, emotional capability, adaptability, technology literacy and effective learning ability.","","Electronic:978-1-61284-406-0; POD:978-1-61284-407-7","10.1109/ICPAIR.2011.5976940","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5976940","","Buildings;Collaboration;Communities;Education;Pattern analysis;Robots;Ubiquitous computing","Internet;cognition;computer aided instruction;ubiquitous computing","UCT;Web 2.0;adaptability;cognitive capability;collaborative environment;educational issues;emotional capability;instructional activity;learning ability;learning environment;pervasive computing technology;relational capability;seamless computing technology;technology literacy;u-learning;ubiquitous computing technology;ubiquitous learning;ubiquitous society;wholesome education community","","0","","","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"Virtual process lab","C. L. Sandoval T.; M. E. Quintero-Mármol; G. López López; J. Cervantes H.","Centro Nac. de Investig. y Desarrollo Tecnol. (Cenidet), Cuernavaca, Mexico","CONIELECOMP 2011, 21st International Conference on Electrical Communications and Computers","20110411","2011","","","94","99","In the last two decades, education systems through computing resources represented greater flexibility, accessibility and adaptability to conventional education systems. On the other hand, industry increased demands for quality, safety, environment and economic management of plants. In both situations studies on process control and complete plant simulation provided the solution for the industry and education needs. This paper presents the development of a virtual laboratory involving such disciplines. The process developed is known in academic circles as “Eastman Process”. The process, model, applications and a strategy for its control are described, operational modes and how to obtain them are also described. All these aspects are integrated into a useful GUI as a support tool in research and education in the area of automatic control and energy conversion.","","Electronic:978-1-4244-9559-7; POD:978-1-4244-9558-0","10.1109/CONIELECOMP.2011.5749377","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5749377","Control applications;Process control;Tennessee Eastman process;Virtual Lab","Cooling;Feeds;Inductors;Process control;Steady-state;Valves","computer aided instruction;graphical user interfaces;virtual instrumentation","GUI;economic management;education systems;plant simulation;process control;virtual laboratory;virtual process lab","","0","","5","","","","Feb. 28 2011-March 2 2011","","IEEE","IEEE Conference Publications"
"Work in progress - learning via gaming: An immersive environment for teaching kids handwriting","B. R. Maxim; N. V. Patel; N. D. Martineau; M. Schwartz","Computer and Information Science, University of Michigan-Dearborn, USA","2007 37th Annual Frontiers In Education Conference - Global Engineering: Knowledge Without Borders, Opportunities Without Passports","20080104","2007","","","T1B-3","T1B-4","Immersive learning using computer animation and simulation is an attractive concept. Use of immersive technology to deliver flying lessons to NASA astronauts is well known. While the efficacy of immersive environments for education and training is well established, their accessibility to elementary and middle schools students is negligible. Until recently, hardware costs and long development-times were two major factors impeding creation of such environments for younger students. Computing technology, specifically human machine interface development, has come a long way in the last decade. The authors are making use of this emerging technology to develop an immersive gaming environment to teach handwriting to elementary school children using a tablet PC delivery system.","0190-5848;01905848","CD-ROM:978-1-4244-1084-2; POD:978-1-4244-1083-5","10.1109/FIE.2007.4417971","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4417971","Immersive learning;Intelligent Tutoring Systems;Serious games;Tablet PC’s","Animation;Computational modeling;Computer science education;Computer simulation;Costs;Educational institutions;Hardware;Impedance;NASA;Space technology","computer animation;intelligent tutoring systems;user interfaces","NASA astronauts;computer animation;computer simulation;computing technology;elementary schools students;human machine interface development;immersive learning;immersive technology;middle schools students;tablet PC delivery system","","0","","12","","","","10-13 Oct. 2007","","IEEE","IEEE Conference Publications"
"Agile and continuous digital learning integration: Perspectives in ethiopian high schools","G. Mesfin; T. M. Gr⊘nli; G. Ghinea; D. Midekso; A. Covaci; W. Y. Hwang","Brunel University, London, UK","2017 10th International Conference on Ubi-media Computing and Workshops (Ubi-Media)","20171019","2017","","","1","6","Innovation in digital technology has always been changing the way we work and education is not an exception. In this paper, we investigate the experiences of integrating digital media (combination of text, image, audio and video) into the school curricula in Ethiopia. We surveyed the accessibility of multimedia-rich digital learning resources; the experiences of students and teachers on using multimedia technologies; and their experiences on integrating multimedia in their learning process. Our finding indicated that the experiences of teachers and students on using digital technologies is fair. However, there is only limited access to multimedia rich digital learning resources, and premature practice of integrating them into the curriculum. The mapping of these results to the models of integrating digital learning into the curricula showed that the schools' status correspond to the initial phase and further recommendations on successful digital learning integration is provided. In addition, we proposed an agile and continuous model to continuously catch the evolving technological innovation and for large scale digital learning integration into a curricula.","","Electronic:978-1-5386-2761-7; POD:978-1-5386-2762-4; USB:978-1-5386-2760-0","10.1109/UMEDIA.2017.8074139","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8074139","Digital learning;E-learning;Ethiopian high schools;Integration models;Multimedia;computers in education","Adaptation models;Computational modeling;Computers;Electronic learning;Mathematical model;Technological innovation","computer aided instruction;educational institutions;innovation management;multimedia systems","agile learning integration;agile model;audio;continuous digital learning integration;continuous model;digital media;digital technology;ethiopian high schools;learning process;multimedia technologies;multimedia-rich digital learning resources;school curricula;technological innovation;video","","","","","","","","1-4 Aug. 2017","","IEEE","IEEE Conference Publications"
"Exploring the educational potential of QR codes","R. K. Sungkur; V. Neermul; V. Tauckoor","Computer Science and Engineering Dept, University of Mauritius","2016 International Conference on Advances in Computing and Communication Engineering (ICACCE)","20171019","2016","","","368","373","Education through the past years has changed the way teaching and learning is inculcated to the new generation. The rapid growth of technology has accelerated the change in teaching methods and has given birth to new methods like distance learning and online learning, where lectures notes and material are shared via educational platforms. This leaves traditional face to face lecture session to a discussion type session where tutor and student discuss about topics and do more class activity. Technology offers new ways in transferring data and information in large amounts very rapidly and also offers the accessibility not only to large information pools such as the internet but also offers access to online storage remotely accessible. One way education can benefit from this is to make use of Quick Response (QR) Code. With its potential, QR Codes can be exploited to change the ways both tutors and students interact in class. This can be achieved by combining Mobile technology, Quick Response Code technology and Cloud technology.","","CD:978-1-5090-2575-6; Electronic:978-1-5090-2576-3; POD:978-1-5090-2577-0","10.1109/ICACCE.2016.8073777","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8073777","QR codes;cloud technology;education;educational platforms;mobile technology","Bar codes;Business;Cloud computing;Education;Mobile applications;Mobile communication;Uniform resource locators","Internet;QR codes;computer aided instruction;computer science education;distance learning;mobile computing;teaching","Cloud technology;Mobile technology;QR Codes;Quick Response Code technology;accessibility;class activity;discussion type session;distance learning;educational platforms;educational potential;information pools;lecture session;lectures notes;online learning;online storage;teaching","","","","","","","","28-29 Nov. 2016","","IEEE","IEEE Conference Publications"
"Web accessibility polices of higher education institutions","P. Acosta-Vargas; S. Luján-Mora; L. Salvador-Ullauri","Facultad de Formaci&#x00F3;n General, Universidad de Las Am&#x00E9;ricas - UDLA Quito, Ecuador","2017 16th International Conference on Information Technology Based Higher Education and Training (ITHET)","20171016","2017","","","1","7","This article describes a study on the assessment process of web accessibility policies adopted by 51 university websites across the world, which are ranked by Webometrics. The web accessibility assessment was aimed at validating compliance with Web Content Accessibility Guidelines 2.0; these guidelines are defined and published by the World Wide Web Consortium. The primary goal of this study is to identify a group of universities with academic prestige and determine their level of commitment to providing accessible information about university facts and activities through their main websites, as well as making it available to everyone including people with disabilities. Awareness about the scope of web accessibility policies is a topic of interest for organizations that are operating a website. Some policies can be applied to address internet issues such as privacy of personal data and web accessibility for people with disabilities. Policies of web accessibility are dynamic in nature due to the evolution of technology; therefore, any gaps in web accessibility should be addressed immediately and applied at different levels within an organization. From a legal perspective, in some websites, policies are depicted in the legal terms posted in the website, and in the functionality and features that the website offers to its users. In the evaluation phase various parameters were tested such as the implementation of web accessibility policies, version, level, availability of contact information for complaints, conformance logo, educational information, and help and support tools.","","Electronic:978-1-5386-3968-9; POD:978-1-5386-3969-6; USB:978-1-5386-3967-2","10.1109/ITHET.2017.8067808","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=8067808","W3C;WCAG 2.0;accessibility;disability;policies;ranking of universities;usability;web content accessibility;webometrics","Education;Guidelines;Organizations;Standards;Tools;Uniform resource locators","Internet;Web design;Web sites;computer aided instruction;educational institutions;further education;handicapped aids","Web accessibility polices;Web content accessibility guidelines 2.0;Webometrics;Websites;World Wide Web Consortium;accessible information;higher education institutions;people with disabilities;web accessibility assessment","","","","","","","","10-12 July 2017","","IEEE","IEEE Conference Publications"
