"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A corporate approach to the introduction of flexible delivery education","F. Payne; J. Ball; R. Snow","Fac. of Eng., R. Melbourne Inst. of Technol., Vic., Australia","30th Annual Frontiers in Education Conference. Building on A Century of Progress in Engineering Education. Conference Proceedings (IEEE Cat. No.00CH37135)","20020806","2000","2","","F3D/1","F3D/5 vol.2","There are many examples where individuals and groups have embraced new technology to enhance learning and capture new markets. Invariably difficulties arise from infrastructure requirements, lack of standards and the inertia of faculty and student populations to change. RMIT University recognising the need to change and the threat of inaction have developed and implemented a corporate strategy. This paper describes how the change has been achieved through: a corporate teaching and learning strategy focused on student centred approaches; a conscious identification of flexible delivery and assessment through the use of computers; the need to define and deliver graduate attributes consistent with professional practice and accrediting bodies. The Information Technology Alignment Program (ITAP) and the Distributed Learning System (DLS) have been established to provide a standard university wide infrastructure and interface for program development and delivery. Changes of this magnitude and nature are not possible over a very short period. Progress and experience to date are described, including processes adopted in the Faculty of Engineering to involve all faculty staff and their resulting response. What we believe is unique, is the resolve and resources that the university has committed (5% of budget, approximately A$16 M) to meet this educational challenge in a corporate way in an environment where individual academic practices has dominated","0190-5848;01905848","POD:0-7803-6424-4","10.1109/FIE.2000.896575","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=896575","","Contracts;Education;Educational programs;Educational technology;Engineering management;Government;Information technology;Learning systems;Space technology;Standards development","computer aided instruction;engineering education;information technology;teaching","Distributed Learning System;Faculty of Engineering;Information Technology Alignment Program;RMIT University;computer aided instruction;corporate teaching strategy;educational technology;flexible delivery education;professional practice;standards;student centred approach","","1","","8","","","","2000","18 Oct 2000-21 Oct 2000","IEEE","IEEE Conference Publications"
"Preparing engineering faculty of the future: the NSF Engineering Education Scholars Workshop","S. A. Ambrose; C. I. Davidson","Carnegie Mellon Univ., Pittsburgh, PA, USA","Proceedings Frontiers in Education 1997 27th Annual Conference. Teaching and Learning in an Era of Change","20020806","1997","3","","1324","1326 vol.3","Graduate students who plan a career in academia may be somewhat prepared for the rigors of hands-on research once they receive their Ph.D.'s, but they are typically unprepared to meet their teaching and advising/mentoring responsibilities and to set up their own research program. These responsibilities are critical to effective education of their students and to their own success in the academic community. The NSF Engineering Scholars Education Workshop addresses these concerns by helping participants make the transition from graduate student to professor. The week-long workshop is intended to provide new and future faculty members with the information they need to survive and flourish as academics. In terms of teaching and learning, there is a wealth of published material which new faculty members simply do not have time to read. Some of the more important and theoretical information, especially from the field of cognitive psychology, is not always readily applied to learning and teaching situations. Furthermore, becoming an effective teacher takes time and experience, and the trial and error process that one goes through is painful to both the students and the teacher. The opposite situation occurs for setting up research programs: there is very little literature on the subject and learning on the job is often inefficient and awkward. The workshop described here provides concrete ideas, strategies and examples for effective practices in learning and teaching, as well as advice for setting up a successful research program","0190-5848;01905848","POD:0-7803-4086-8","10.1109/FIE.1997.632665","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=632665","","Concrete;Educational programs;Educational technology;Employee welfare;Engineering education;Engineering profession;Psychology;Strategic planning;Technology planning;Writing","educational courses;engineering education;teaching","NSF Engineering Education Scholars Workshop;advising/mentoring responsibilities;cognitive psychology;graduate students;research program;teaching responsibilities","","1","","","","","","5-8 Nov 1997","05 Nov 1997-08 Nov 1997","IEEE","IEEE Conference Publications"
"A Web-based Earth systems science graduate course for middle school teachers","R. J. Myers; E. L. Shay; H. B. Davis; J. A. Botti","NASA, USA","Geoscience and Remote Sensing, 1997. IGARSS '97. Remote Sensing - A Scientific Vision for Sustainable Development., 1997 IEEE International","20020806","1997","2","","692","694 vol.2","An overriding objective in the development of this on-line course was to create “reasons” for individuals to engage in the material. The population consisted of very busy classroom teachers. Course developers purposely designed the structure to be student-centered so that participants relied on each other for input. As discussed above, this was accomplished through the jigsaw strategies that made participants depend on each other for essential information in creating the Earth systems diagrams. There is always room for improvement and fine tuning, but developers have been pleased with the implementation of this course. After minor tuning, it will soon be offered again and will provide a model for development of other on-line courses","","POD:0-7803-3836-7","10.1109/IGARSS.1997.615226","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=615226","","Collaboration;Earth;Education;Educational institutions;Educational technology;Geoscience;NASA;Planets;Space missions;Space technology","Internet;climatology;education;educational courses;geology;meteorology;oceanography;pollution;teacher training;terrestrial atmosphere","Earth system science;Internet;WWW;Web-based;World Wide Web;atmosphere;climate;distance learning;education;educational course;environmental science;geology;global change;graduate course;jigsaw strategy;land surface;meteorology;middle school teacher;ocean;on-line course;pollution;sea;teacher training","","0","","7","","","","3-8 Aug 1997","03 Aug 1997-08 Aug 1997","IEEE","IEEE Conference Publications"
"Understanding engineering students for better recruitment strategies: a four-year study","M. R. Anderson-Rowland","Arizona State Univ., Tempe, AZ, USA","30th Annual Frontiers in Education Conference. Building on A Century of Progress in Engineering Education. Conference Proceedings (IEEE Cat. No.00CH37135)","20020806","2000","1","","T2E/19","T2E/23, T2E25 vol.1","Engineering enrollments are declining. Interest in engineering is near a 20 year low among entering college freshmen. At the same time, the demand for engineering in the US is great, with foreign national students being brought to our country to help fill the gap. The situation calls for increased efforts in recruitment and retention. Since many university budgets are shrinking, accountability is expected for all invested funds, including those used for recruitment and retention. To better allocate resources to recruitment and retention efforts, a pilot survey was first administered to engineering freshman at ASU in the fall of 1994. This survey was refined and continued for an additional four years. Evaluations of the surveys in the first few years revealed some surprises. In the first survey, the primary reasons for attending ASU for an engineering degree was similar for both women and men: a good engineering school, close to home, and good weather. Surprising results, obtained from early surveys, showed that over fifty percent of the junior college transfers only decided on engineering after they attended college. Contrary to expectations, the data also showed that for underrepresented minority engineering students, it made no difference if they took the Introduction to Engineering class in their first or second semester. We look at the freshman engineering class longitudinally with four years of data. The paper examines if there have been any changes in recruitment and retention efforts during the last four years in response to information learned through the early surveys","0190-5848;01905848","POD:0-7803-6424-4","10.1109/FIE.2000.897619","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=897619","","Data engineering;Educational institutions;Engineering profession;Engineering students;Government;Information technology;Recruitment;Resource management;Statistics;Unemployment","engineering education","Arizona State University;Introduction to Engineering class;engineering freshman;engineering students;recruitment strategies;resource allocation;retention strategies","","1","","12","","","","2000","18 Oct 2000-21 Oct 2000","IEEE","IEEE Conference Publications"
"Lectures: laptop computers and the Internet","E. C. Neu","Dept. of Electr. & Comput. Eng., Stevens Inst. of Technol., Hoboken, NJ, USA","Industrial Electronics Society, 1999. IECON '99 Proceedings. The 25th Annual Conference of the IEEE","20020806","1999","1","","96","99 vol.1","In spite of the availability of powerful computing, display and communications technologies, many lectures are still presented employing backboard and chalk, or their modern-day equivalents. At the same time, Internet-based techniques are providing the impetus to rapidly change the mode of interacting with students. These and other innovative teaching methods are explored. While many of these methods involve large amounts of time and money, meaningful changes can be made with modest investments. With this in mind, widespread participation by the educational community is encouraged with emphasis on the interface between technology and pedagogical strategies","","POD:0-7803-5735-3","10.1109/IECON.1999.822178","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=822178","","Communications technology;Computer displays;Computer science education;Educational technology;Internet;Investments;Microcomputers;Portable computers;Power engineering computing;Power engineering education","Internet;computer aided instruction;information resources;laptop computers;teaching","CAI;Internet;educational community;innovative teaching methods;laptop computers;lectures;pedagogical strategies;students;technology strategies","","0","","6","","","","1999","29 Nov 1999-03 Dec 1999","IEEE","IEEE Conference Publications"
"Resource management strategies for remote virtual laboratory experimentation","H. H. Saliah; L. Villardier; C. Kedowide; B. Assogba; T. Wong","LICEF, Montreal, Que., Canada","30th Annual Frontiers in Education Conference. Building on A Century of Progress in Engineering Education. Conference Proceedings (IEEE Cat. No.00CH37135)","20020806","2000","1","","T1D/8","T1D12 vol.1","The paper presents a software system for resource management designed for remote virtual laboratory experimentation. This resource management system is part of a joint effort called SynchroMedia involving researchers from INRS (Institut National de Recherche Scientifique), UQAM (Universite' du Quebec a Montreal) TELUQ (Tele-Universite), ETI (Ecole de Technologie de l'Information) and ETS (Ecole de Technologie Superieure), educational and research institutes, to integrate new multimedia technologies in post-secondary teaching methodology. Besides traditional videoconferencing and data sharing, a special emphasis is given to virtual laboratories where students can perform experimentation remotely using either a local area network (LAN), wide area network (WAN) or standard Internet and intranet communication links. A distributed resource management system is being proposed to simplify the tasks involved in the preparation and execution of remote laboratory experimentation","0190-5848;01905848","POD:0-7803-6424-4","10.1109/FIE.2000.897569","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=897569","","Communication standards;Education;Educational technology;Laboratories;Local area networks;Multimedia systems;Resource management;Software systems;Teleconferencing;Wide area networks","Internet;client-server systems;computer aided instruction;engineering computing;engineering education;intranets;multimedia systems;student experiments;teleconferencing","Internet communication links;SynchroMedia;data sharing;distributed resource management system;intranet communication links;local area network;multimedia technologies;post-secondary teaching methodology;remote virtual laboratory experimentation;software system;videoconferencing;wide area network","","10","","4","","","","2000","18 Oct 2000-21 Oct 2000","IEEE","IEEE Conference Publications"
"Employing object technology to expose fundamental object concepts","M. Woodman; R. Griffiths; S. Holland; H. Robinson; M. Macgregor","Dept. of Comput. Sci., Open Univ., Milton Keynes, UK","Proceedings Technology of Object-Oriented Languages and Systems. TOOLS 29 (Cat. No.PR00275)","20020806","1999","","","371","383","We explore technical issues in the design of programming tools, development environments, simulations, code examples, user interface frameworks and pedagogies for a university-level course on object-oriented software development. The course, M206 Computing: An Object-Oriented Approach has been specifically developed for distance learning, and is enrolling over 5,000 students per year (average age 37) in the UK, Europe and Singapore. The course introduces computing via an object-oriented approach. M206 is substantial in extent representing one sixth of a degree. It embodies a practical, industry oriented view of computing and includes programming, analysis, design and group working. Considerable effort has been invested in making the simplicity, consistency and power of object technology accessible to and capable of being applied by beginners. A diverse set of educational media, such as CD-ROMs, TV and the Web, have been deployed as learning resources. We describe the agenda for the course; its object-oriented pedagogy and our strategy for delivery. We explain measures taken to avoid misconceptions about objects, our analysis and design method, and the Smalltalk programming environment we have developed specifically for learners and which is crucial to our approach. We outline how our adherence to the separation of view and domain model leads to technical innovations. Concluding remarks reflect on the benefits a reflexive strategy, both in education and training","","POD:978-0-7695-0275-5","10.1109/TOOLS.1999.779081","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=779081","","Computational modeling;Computer aided instruction;Computer industry;Design methodology;Europe;Object oriented modeling;Object oriented programming;Programming profession;TV;User interfaces","Smalltalk;computer science education;distance learning;educational courses;information resources;object-oriented programming;software tools;teaching","CD-ROM;Smalltalk;TV;World Wide Web;computer science education;development environments;distance learning;group working;object technology;object-oriented programming;programming environment;programming tools;reflexive strategy;simulation;training;university-level course;user interface frameworks","","0","","17","","","","Jul 1999","07 Jun 1999-10 Jun 1999","IEEE","IEEE Conference Publications"
"A stereo matching paradigm based on the Walsh transformation","M. Adjouadi; F. Candocia","Dept. of Electr. & Comput. Eng., Florida Int. Univ., Miami, FL, USA","IEEE Transactions on Pattern Analysis and Machine Intelligence","20020806","1994","16","12","1212","1218","Describes a new feature-based stereo matching technique which exploits the Walsh transformation. The established matching strategy adopts and integrates the fundamental steps of the stereo vision problem: (a) detecting and locating feature points, (b) searching for potential matches, (c) validating a match through a global consistency check, and (d) determining the disparity of the matched feature points. The unique representation of stereo images into Walsh-based attributes unites the aforementioned steps into an integrated process which yields accurate disparity extraction. It is shown that the first and second Walsh attributes are used as operators approximating the first and second derivatives for the extraction and localization of feature points. The complete set of these attributes are then used as matching primitives contributing equally to the decision-making process and providing relevant information on both the characterization of a potential match and its validation through a consistency check. Computer results using images of varying complexities prove the soundness and the relatively fast processing time of this stereo matching technique","0162-8828;01628828","","10.1109/34.387486","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=387486","","Computer science education;Computer vision;Control systems;Data mining;Decision making;Educational technology;Feature extraction;Filtering;Image resolution;Stereo vision","Walsh functions;feature extraction;image matching;stereo image processing;transforms","Walsh transformation;Walsh-based attributes;accurate disparity extraction;decision-making process;derivatives;disparity determination;feature point detection;feature point location;feature-based stereo matching technique;global consistency check;image complexity;match validation;matching primitives;potential match searching;processing time;soundness;stereo image representation;stereo vision","","14","","11","","","","Dec 1994","","IEEE","IEEE Journals & Magazines"
"Application of mobile autonomous robots to artificial intelligence and information systems curricula","J. W. Fendrich; C. Nikolopoulos","Dept. of Comput. Sci. & Inf. Syst., Bradley Univ., Peoria, IL, USA","Proceedings Real-Time Systems Education III","20020806","1998","","","72","76","Applies pedagogical ideas of teaching curricula by using strategies of themes and breadth-first coverage, together with the technology of intelligent agents (e.g. mobile autonomous robots), to a system of courses in computer science (artificial intelligence) and information systems (systems engineering). The project brings the issues and constraints of real-time systems, especially the programming component, to students in computer science and information systems curricula. This project's background started in June 1997 and continued during the first part of the 1997-1998 academic year. The actual project work started in January 1998 and is still continuing","","POD:0-7695-0134-6","10.1109/RTSE.1998.766515","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=766515","","Application software;Artificial intelligence;Computer science;Education;Educational robots;Information systems;Intelligent agent;Intelligent robots;Mobile computing;Mobile robots","artificial intelligence;computer science education;control engineering education;educational courses;information systems;intelligent control;mobile robots;real-time systems;robot programming;systems engineering;teaching","artificial intelligence;breadth-first coverage;computer science courses;curricula;information systems;intelligent agents;mobile autonomous robots;pedagogy;programming;real-time systems;students;systems engineering;teaching;themes","","1","","12","","","","1998","","IEEE","IEEE Conference Publications"
"Active and interactive learning online: a comparison of Web-based and conventional writing classes","B. Mehlenbacher; C. R. Miller; D. Covington; J. S. Larsen","North Carolina State Univ., Raleigh, NC, USA","IEEE Transactions on Professional Communication","20020806","2000","43","2","166","184","This study examines how students enrolled in two Web-based sections of a technical writing class performed compared to students enrolled in a conventional version of the class. Although no significant difference in student performance was found between the two learning conditions, our data reveal intriguing relationships between students' prior knowledge, attitudes, and learning styles and our Web-based writing environment. One finding that we focus on is that reflective, global learners performed significantly better online than active, sequential learners, whereas there was no difference between them in the conventional class. Our study highlights the complexity of effective teaching and the difficulty of making comparisons between the online and the classroom environments. In particular, we maintain that the transfer of active learning strategies to the Web is not straightforward and that interactivity as a goal of instructional Web site design requires significant elaboration","0361-1434;03611434","","10.1109/47.843644","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=843644","","Computer aided instruction;Distance learning;Education;Educational programs;Educational technology;Filling;Internet;Web page design;Web sites;Writing","computer aided instruction;distance learning;educational courses;information resources;technical presentation","Web-based writing classes;active online interactive learning;active sequential learners;attitudes;conventional writing classes;instructional Web site design;interactive online learning;interactivity;learning styles;prior knowledge;reflective global learners;student performance;technical writing class","","34","1","75","","","","Jun 2000","","IEEE","IEEE Journals & Magazines"
"System thinking and system modeling in the Earth system science classroom","F. Mahootian","Gonzaga Coll. High Sch., Washington, DC, USA","Geoscience and Remote Sensing, 1997. IGARSS '97. Remote Sensing - A Scientific Vision for Sustainable Development., 1997 IEEE International","20020806","1997","2","","695","697 vol.2","Earth system science (ESS) is a holistic study of the Earth. ESS marshals the resources a variety of scientific and technical fields to explore interactions among the Earth's component subsystems in order to understand the Earth as a system, to explain Earth dynamics and evolution, and to address the problem of the effects of human actions on global change. In order to investigate the Earth system, teachers and students need access to expertise in a broad variety of disciplines: chemistry, physics, computer science, biology, mathematics, statistics, and political science. A variety of relatively new skills are also required: networked computing, tools and techniques for retrieving, visualizing, and analyzing remote sensing data, and building dynamic systems models. The question of systems modeling became a central issue in curriculum development efforts of the Earth System Science Community (ESSC), a three-year project supported by NASA's Information Infrastructure Technology and Applications and High Performance Computing and Communications programs. The thrust of the curriculum development effort was to enable students and teachers to conduct investigations in global change topics using remote sensing data gathered by NASA and other science agencies. The curriculum was project-based, with the intention of producing an authentic and living sense of understanding and participation in science research. Students and teachers were to collaborate on-line with their peers in other schools, and with scientists/mentors in universities and government science agencies. In this effort students and teachers become researchers and learn to design and carry out a research strategy, involving the proposal and articulation of a hypothesis, the building of a system model, and the search, retrieval, manipulation, visualization and analysis of appropriate data. Students conclude their research by testing their hypothesis with available data, using visualization software, and information available in print and on-line","","POD:0-7803-3836-7","10.1109/IGARSS.1997.615227","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=615227","","Curriculum development;Data analysis;Data visualization;Earth;Electronic switching systems;Evolution (biology);Geoscience;Information retrieval;Modeling;Remote sensing","climatology;education;geology;meteorology;oceanography;pollution;teaching;terrestrial atmosphere","Earth system science classroom;System thinking;atmosphere;climate;education;environmental science;geology;land surface;meteorology;ocean;pollution;sea;system modeling;systems analysis;teaching","","0","","16","","","","3-8 Aug 1997","03 Aug 1997-08 Aug 1997","IEEE","IEEE Conference Publications"
"Seamless integration of effective teacher strategies with unique electronic classroom technology to booster student satisfaction","J. F. Coppola; B. A. Thomas","Inf. Technol., Pace Univ., Briarcliff, NY, USA","Frontiers in Education Conference, 1999. FIE '99. 29th Annual","20020806","1999","2","","12B2/1 vol.2","","Pace University has created various E-Classrooms to support the curriculum. Presented are the issues involved in creating the ideal teaching classroom and the strategies for implementation including training, interactive systems, and environmental factors. Topics addressed include a variety of unique software/hardware requirements, various manufacturers' peripherals, broadcast-on-demand system, ergonomics, environmental conditions, and their seamless integration. Other concerns examined consist of facilitation of creative teaching-learning sessions, student retention, critical thinking, and problem solving for both individual and group approaches. Moreover, the student satisfaction survey revealed the influence of the technological environment on student perceived teacher expectations, attitude toward the course content, feeling of isolation, learning pace, amount of teacher-to-student contact, anxiety/comfort level, and motivation to attend class/learn.","0190-5848;01905848","POD:0-7803-5643-8","10.1109/FIE.1999.841570","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=841570","","Broadcasting;Computer displays;Education;Educational technology;Environmental factors;Ergonomics;Hardware;Information technology;Interactive systems;Videoconference","HVAC;educational aids;educational technology;ergonomics;interactive systems;teaching","Pace University;anxiety/comfort level;broadcast-on-demand system;course content;creative teaching-learning sessions;critical thinking;electronic classroom technology;environmental conditions;environmental factors;ergonomics;ideal teaching classroom creation;interactive systems;learning pace;peripherals;problem solving;software/hardware requirements;student motivation;student perceived teacher expectations;student retention;student satisfaction;teacher strategies;teacher-to-student contact;training","","0","","3","","","","10-13 Nov. 1999","10 Nov 1999-13 Nov 1999","IEEE","IEEE Conference Publications"
"Developing information literacy skills in freshmen engineering technology students","L. Feldmann; J. Feldmann","Sch. of Technol., Purdue Univ., Columbus, IN, USA","30th Annual Frontiers in Education Conference. Building on A Century of Progress in Engineering Education. Conference Proceedings (IEEE Cat. No.00CH37135)","20020806","2000","2","","S2E/1","S2E/4 vol.2","With the rapid growth of the information society the ability of technology graduates to be information literate has become critically important. Through the collaboration of a Mechanical Engineering Technology professor and an academic librarian, a project was designed which increased students' information research skills, their awareness of other sources of technical information, and their communication and team building skills. One problem faced by the authors was to develop strategies to integrate these skills into a curriculum that is already very demanding without deleting any of the elements in the current curriculum. A pre-test, post-test, and student comments supported the usefulness of the assignment. This paper will discuss the methods used, desired outcomes, students' experiences and the research results","0190-5848;01905848","POD:0-7803-6424-4","10.1109/FIE.2000.896650","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=896650","","Buildings;Communications technology;Educational institutions;Environmental economics;Information analysis;Knowledge engineering;Libraries;Mechanical engineering;Online Communities/Technical Collaboration;Problem-solving","computer literacy;information science","academic librarian;communication skills;freshmen engineering technology students;information literacy;information literate;lifelong learning;technology graduates","","4","","6","","","","2000","18 Oct 2000-21 Oct 2000","IEEE","IEEE Conference Publications"
"Information systems strategy-a university perspective","R. A. Rosner","Univ. Coll., London, UK","International Conference on Information Technology in the Workplace, 1991.","20020806","1991","","","19","25","This paper describes the first steps towards the formulation of an information systems strategy at University College London (UCL) one of the largest Colleges in the federal University of London and itself an institution comparable in size with some of the larger civic universities. The problems encountered are believed to be typical of many other universities and probably have much in common with those in commercial organisations","","","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=177236","","","education","University College London;information systems strategy","","0","","","","","","12-13 Nov 1991","12 Nov 1991-13 Nov 1991","IET","IET Conference Publications"
"The application of voice recognition software by tertiary students who have specific learning difficulties","C. A. Stephens","Victoria Univ. of Technol., Australia","TENCON '97. IEEE Region 10 Annual Conference. Speech and Image Technologies for Computing and Telecommunications., Proceedings of IEEE","20020806","1997","1","","173","176 vol.1","One strategy for the support of specific learning difficulties (SLD) students in tertiary education is to provide access to voice recognition software (VRS). VRS is computing software which with the assistance of a microphone, converts the spoken language into computer applications such as word processing. VRS lets the operator dictate directly into word processing software avoiding the need to use the keyboard for typing. Most applications type at least 70 wpm which is faster than the average typing speed. VRS has possibilities to alleviate some of the problems associated with the assimilation of information by tertiary students with SLD. The software spells accurately, and some applications of the software have audio feedback which makes proof checking easier, especially for SLDs who have reading difficulties.","","POD:0-7803-4365-4","10.1109/TENCON.1997.647285","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=647285","","Application software;Computer applications;Computer science education;Feedback;Keyboards;Microphones;Natural languages;Speech recognition;Superluminescent diodes;Text processing","dictation;handicapped aids;speech recognition;word processing","SLD students;VRS;audio feedback;dictation;reading difficulties;specific learning difficulties students;spoken language;tertiary education;tertiary students;voice recognition software;word processing;word processing software","","0","","6","","","","4-4 Dec. 1997","02 Dec 1997-04 Dec 1997","IEEE","IEEE Conference Publications"
"Gesture-speech based HMI for a rehabilitation robot","Shoupu Chen; Z. Kazi; M. Beitler; M. Salganicoff; D. Chester; R. Foulds","Center for Appl. Sci. & Eng., Delaware Univ., Wilmington, DE, USA","Southeastcon '96. Bringing Together Education, Science and Technology., Proceedings of the IEEE","20020806","1996","","","29","36","One of the most challenging problems in rehabilitation robotics is the design of an efficient human-machine interface (HMI) allowing the user with a disability considerable freedom and flexibility. A multimodal user direction approach combining command and control methods is a very promising way to achieve this goal. This multimodal design is motivated by the idea of minimizing the user's burden of operating a robot manipulator while utilizing the user's intelligence and available mobilities. With this design, the user with a physical disability simply uses gesture (pointing with a laser pointer) to indicate a location or a desired object and uses speech to activate the system. Recognition of the spoken input is also used to supplant the need for general purpose object recognition between different objects and to perform the critical function of disambiguation. The robot system is designed to operate in an unstructured environment containing objects that are reasonably predictable. A novel reactive planning mechanism, of which the user is an active integral component, in conjunction with a stereo-vision system and an object-oriented knowledge base, provides the robot system with the 3D information of the surrounding world as well as the motion strategies","","POD:0-7803-3088-9","10.1109/SECON.1996.510021","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=510021","","Command and control systems;Intelligent robots;Laser theory;Man machine systems;Manipulators;Mobile robots;Object recognition;Optical design;Rehabilitation robotics;Speech","handicapped aids;image matching;manipulators;natural language interfaces;object-oriented databases;path planning;speech recognition;stereo image processing","3D information;command and control methods;disambiguation;gesture-speech based human-machine interface;motion strategies;multimodal design;object-oriented knowledge base;reactive planning mechanism;rehabilitation robot;robot manipulator;stereo-vision system;unstructured environment","","2","12","18","","","","11-14 Apr 1996","11 Apr 1996-14 Apr 1996","IEEE","IEEE Conference Publications"
"Applications of telecommunications and information technology for humanitarian health initiatives","J. C. Scott","Center for Public Service Commun., USA","Proceedings Pacific Medical Technology Symposium-PACMEDTek. Transcending Time, Distance and Structural Barriers (Cat. No.98EX211)","20020806","1998","","","197","204","From May 18th to the 20th 1998, the Center for Public Service Communications (CPSC) and the Center of Excellence in Disaster Management and Humanitarian Assistance (COE) convened a meeting of experts to discuss applications of telecommunications and information technology for humanitarian health initiatives. The meeting was entitled “Telecommunications Applications in Humanitarian Relief Operations” (TAHRO). The TAHRO meeting provided an unusual opportunity for experts of the many disciplines within the fields of disaster management and humanitarian assistance to come together to identify common problems and share successful strategies. The meeting also offered an opportunity for these experts to share experiences and discuss ways in which new emerging and importantly, tried-and-true “old” technologies can improve planning, administration, and operational activities of health professionals in disaster and humanitarian situations. The high caliber of expertise reflected firsthand experience preparing for and responding to natural disasters and complex emergencies, including land mine injury and support to refugee and war affected populations. Perspectives ranged from acute and chronic medical care to mental health, disease prevention/health promotion, and other public health applications including disease surveillance and early warning. Participants discussed these applications in the context of policy, operations, administration, and teaching and training","","POD:0-8186-8667-7","10.1109/PACMED.1998.769902","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=769902","","Disaster management;Diseases;Education;Information technology;Injuries;Landmine detection;Meeting planning;Public healthcare;Surveillance;Technology planning","biomedical communication;disasters;government policies;medical computing;professional aspects","TAHRO meeting;chronic medical care;complex emergencies;disaster management;disease prevention/health promotion;disease surveillance;early warning;health professionals;humanitarian assistance;humanitarian health initiatives;information technology;land mine injury;mental health;natural disasters;operational activities;public health applications;refugee;telecommunications;tried-and-true old technologies;war affected populations","","0","","","","","","1998","17 Aug 1998-20 Aug 1998","IEEE","IEEE Conference Publications"
"Extracting and using procedural knowledge in a CAD task","G. T. Lang; R. E. Eberts; M. G. Gabel; M. M. Barash","L.D. Consultants Ltd., Haifa, Israel","IEEE Transactions on Engineering Management","20020806","1991","38","3","257","268","The declarative and procedural knowledge, or cognitive strategies, used by expert and novice CAD operators on a 3D design task are determined in order to understand how training and management of CAD operators could affect this knowledge. Results indicate that novices were variable in performance not because of differences in declarative knowledge (on which they were trained) but because of differences in procedural knowledge (on which no training was given). The design expert could transfer procedural knowledge from other systems to the CAD system tested. The system expert could perform fast, because of the highly developed declarative knowledge, without thinking about the strategies. This research indicates the need for attention by managers of CAD systems to procedural knowledge training for system experts and novice CAD operators; declarative knowledge training can be emphasized for design experts","0018-9391;00189391","","10.1109/17.83758","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=83758","","Computer aided manufacturing;Computer integrated manufacturing;Data mining;Design automation;Design engineering;Education;Information science;Knowledge management;Management training;System testing","CAD;knowledge engineering;management;teaching;training","3D design;CAD;cognitive strategies;declarative knowledge;management;operators;performance;procedural knowledge;teaching;training","","16","","13","","","","Aug 1991","","IEEE","IEEE Journals & Magazines"
"Interdisciplinary studies in communication and information sciences: promises and problems","M. Hukill; D. Lassner","Interdisciplinary Doctoral Program in Commun. & Inf. Sci., Hawaii Univ., Honolulu, HI, USA","[1989] Proceedings of the Twenty-Second Annual Hawaii International Conference on System Sciences. Volume IV: Emerging Technologies and Applications Track","20020806","1989","4","","272","278 vol.4","The case for interdisciplinary study is discussed in the context of an example of a recently formalized interdisciplinary doctoral program in communication and information sciences at the University of Hawaii-Manoa. Interdisciplinary study is seen as necessary in the acquisition of knowledge especially as it pertains to the study of information technologies and human communication endeavors. Understanding a broad range of conceptual ideas across a number of more traditional disciplines is regarded as a must to understanding the implications of the information age more fully. Advantages and disadvantages of such a study strategy are presented within the organizational structure and processes of the modern day university","","POD:0-8186-1914-7","10.1109/HICSS.1989.48132","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=48132","","Computational Intelligence Society;Context;Convergence;Counting circuits;Humans;Information technology;Knowledge acquisition;Knowledge management;Modems;Protection","computer science education;educational courses;information science;office automation","communication sciences;human communication;information age;information sciences;information technologies;interdisciplinary study;organizational structure;university","","0","","16","","","","3-6 Jan 1989","03 Jan 1989-06 Jan 1989","IEEE","IEEE Conference Publications"
