"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2325409","Galit  Shriki and Bracha  Daum-Reiter","","","","Similarities in CSE and Gemara Education","392--392","","1","computer science education, gemara.","10.1145/2325296.2325409","","","","","","","2012","","Proceedings of the 17th ACM Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '12","","978-1-4503-1246-2","Haifa, Israel","ACM","New York, NY, USA"
"article","2157300","Daniel D. Garcia and Barbara  Ericson and Joanna  Goode and Colleen  Lewis","","","","Rediscovering the Passion, Beauty, Joy, and Awe: Making Computing Fun Again, Part 5","577--578","","2","PBJA, computer science education","10.1145/2157136.2157300","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","979976","Mats  Daniels and Anders  Berglund and Arnold  Pears and Sally  Fincher","","","","Five Myths of Assessment","57--61","","5","Computer Science Education, assessment","","","","","","","","2004","","Proceedings of the Sixth Australasian Conference on Computing Education - Volume 30","ACE '04","","","Dunedin, New Zealand","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1508889","Daniel D. Garcia and Robb  Cutler and Zachary  Dodds and Eric  Roberts and Alison  Young","","","","Rediscovering the Passion, Beauty, Joy, and Awe: Making Computing Fun Again, Continued","65--66","","2","computer science education","10.1145/1539024.1508889","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508889","Daniel D. Garcia and Robb  Cutler and Zachary  Dodds and Eric  Roberts and Alison  Young","","","","Rediscovering the Passion, Beauty, Joy, and Awe: Making Computing Fun Again, Continued","65--66","","2","computer science education","10.1145/1508865.1508889","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","2890576","Elisabeth  Coskun and Su  White","","","","Emerging a Web Science Curriculum","811--813","","3","education, web science, web science curriculum","10.1145/2872518.2890576","","","","","","","2016","","Proceedings of the 25th International Conference Companion on World Wide Web","WWW '16 Companion","","978-1-4503-4144-8","Montr&#233;al, Qu&#233;bec, Canada","International World Wide Web Conferences Steering Committee","Republic and Canton of Geneva, Switzerland"
"article","362297","Abraham  Kandel","","","","Computer Science&Mdash;Seminars for Undergraduates","442--","","","computer science curriculum, education, fuzzy educational structure, imprecise synthesis","10.1145/362280.362297","Commun. ACM","July 1973","16","7","","July","1973","0001-0782","","","","","","ACM","New York, NY, USA"
"article","2133800","Geoffrey L.  Herman and Michael C.  Loui and Lisa  Kaczmarczyk and Craig  Zilles","","","","Describing the What and Why of Students&Rsquo; Difficulties in Boolean Logic","3:1--3:28","3","28","Discrete math, concept inventory, digital logic, formal logic, misconceptions","10.1145/2133797.2133800","Trans. Comput. Educ.","March 2012","12","1","","March","2012","1946-6226","","","","","","ACM","New York, NY, USA"
"article","2850544","Rick  Parker","","","","Student Perceptions of Success in Computer Science Senior Capstone Projects (Abstract Only)","689--689","","1","capstone, computer science education, student perceptions","10.1145/2839509.2850544","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","169461","Robin  Trahan and Susan  Rodger","","","","Simulation and Visualization Tools for Teaching Parallel Merge Sort","237--241","","5","","10.1145/169073.169461","SIGCSE Bull.","March 1993","25","1","","March","1993","0097-8418","","","","","","ACM","New York, NY, USA"
"article","169461","Robin  Trahan and Susan  Rodger","","","","Simulation and Visualization Tools for Teaching Parallel Merge Sort","237--241","","5","","10.1145/169070.169461","","","","","","","1993","","Proceedings of the Twenty-fourth SIGCSE Technical Symposium on Computer Science Education","SIGCSE '93","","0-89791-565-8","Indianapolis, Indiana, USA","ACM","New York, NY, USA"
"article","3105734","Christiane  Frede","","","","Using Mediational Means During Learning and Understanding of Proof Assignments from Theory of Computation","277--278","","2","computer science education, distributed cognition theory, observational study, qualitative research, theory of computation, tools","10.1145/3105726.3105734","","","","","","","2017","","Proceedings of the 2017 ACM Conference on International Computing Education Research","ICER '17","","978-1-4503-4968-0","Tacoma, Washington, USA","ACM","New York, NY, USA"
"article","1008112","David B. Sher","","","","A Simple Implementation of a Queue with a Circularly Linked List","274--274","","1","computer science education","10.1145/1026487.1008112","SIGCSE Bull.","September 2004","36","3","","June","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008112","David B. Sher","","","","A Simple Implementation of a Queue with a Circularly Linked List","274--274","","1","computer science education","10.1145/1007996.1008112","","","","","","","2004","","Proceedings of the 9th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '04","","1-58113-836-9","Leeds, United Kingdom","ACM","New York, NY, USA"
"article","2484804","P&#233;ter  Moln&#225;r and David  Toth and Rachel  Vincent-Finley","","","","Development of Undergraduate Programs in Computational Science: Panel","64:1--64:2","64","2","computational science, education","10.1145/2484762.2484804","","","","","","","2013","","Proceedings of the Conference on Extreme Science and Engineering Discovery Environment: Gateway to Discovery","XSEDE '13","","978-1-4503-2170-9","San Diego, California, USA","ACM","New York, NY, USA"
"article","268843","Viera K. Proulx","","","","Recursion and Grammars for CS2","74--76","","3","","10.1145/268809.268843","SIGCSE Bull.","Sept. 1997","29","3","","June","1997","0097-8418","","","","","","ACM","New York, NY, USA"
"article","268843","Viera K. Proulx","","","","Recursion and Grammars for CS2","74--76","","3","","10.1145/268819.268843","","","","","","","1997","","Proceedings of the 2Nd Conference on Integrating Technology into Computer Science Education","ITiCSE '97","","0-89791-923-8","Uppsala, Sweden","ACM","New York, NY, USA"
"article","1404527","Geoffrey L. Herman and Lisa  Kaczmarczyk and Michael C. Loui and Craig  Zilles","","","","Proof by Incomplete Enumeration and Other Logical Misconceptions","59--70","","12","concept inventory, digital logic, discrete math, formal logic, misconceptions","10.1145/1404520.1404527","","","","","","","2008","","Proceedings of the Fourth International Workshop on Computing Education Research","ICER '08","","978-1-60558-216-0","Sydney, Australia","ACM","New York, NY, USA"
"article","3017691","Ria  Galanos and Whitaker  Brand and Sumukh  Sridhara and Mike  Zamansky and Evelyn  Zayas","","","","Technology We Can'T Live Without!: Revisited","659--660","","2","computer science education, technology and teaching","10.1145/3017680.3017691","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2670770","Hiroyuki  Nagataki","","","","Learning Computer Science by Watching Video Games","134--135","","2","computer science education, general education, practices, video games","10.1145/2670757.2670770","","","","","","","2014","","Proceedings of the 9th Workshop in Primary and Secondary Computing Education","WiPSCE '14","","978-1-4503-3250-7","Berlin, Germany","ACM","New York, NY, USA"
"article","199740","Barry L. Kurtz and Unmesh S. Mayekar and Michael B. O'Neal","","","","Design and Implementation of a Generalized Problem Solving Assistant for Algorithm Development","97--101","","5","","10.1145/199691.199740","SIGCSE Bull.","March 1995","27","1","","March","1995","0097-8418","","","","","","ACM","New York, NY, USA"
"article","199740","Barry L. Kurtz and Unmesh S. Mayekar and Michael B. O'Neal","","","","Design and Implementation of a Generalized Problem Solving Assistant for Algorithm Development","97--101","","5","","10.1145/199688.199740","","","","","","","1995","","Proceedings of the Twenty-sixth SIGCSE Technical Symposium on Computer Science Education","SIGCSE '95","","0-89791-693-X","Nashville, Tennessee, USA","ACM","New York, NY, USA"
"article","1227434","Russel  Bruhn and Steven F. Jennings","","","","A Multidisciplinary Bioinformatics Minor","348--352","","5","bioinformatics, computational science, curriculum issues","10.1145/1227310.1227434","","","","","","","2007","","Proceedings of the 38th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '07","","1-59593-361-1","Covington, Kentucky, USA","ACM","New York, NY, USA"
"article","1227434","Russel  Bruhn and Steven F. Jennings","","","","A Multidisciplinary Bioinformatics Minor","348--352","","5","bioinformatics, computational science, curriculum issues","10.1145/1227504.1227434","SIGCSE Bull.","March 2007","39","1","","March","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1953139","Clayton T. Morrison and Richard T. Snodgrass","","","","Computer Science Can Use More Science","36--38","","3","","10.1145/1953122.1953139","Commun. ACM","June 2011","54","6","","June","2011","0001-0782","","","","","","ACM","New York, NY, USA"
"article","807694","Peter  Wegner","","","","Research Paradigms in Computer Science","322--330","","9","Abstraction, Analysis of algorithms, Complexity, Computer science, Empirical method, Methodology, Paradigms, Philosophy, Programming languages, Research, Software engineering","","","","","","","","1976","","Proceedings of the 2Nd International Conference on Software Engineering","ICSE '76","","","San Francisco, California, USA","IEEE Computer Society Press","Los Alamitos, CA, USA"
"article","1953332","Daniel D. Garcia and Michele Friend Hutton and Eugene  Lemon and Josh  Paley","","","","Rediscovering the Passion, Beauty, Joy, and Awe: Making Computing Fun Again, Part 4","613--614","","2","computer science education","10.1145/1953163.1953332","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","359417","Richard H. Austing and Bruce H. Barnes and Gerald L. Engel","","","","A Survey of the Literature in Computer Science Education Since Curriculum '68","13--21","","9","computer science, curricula, education","10.1145/359367.359417","Commun. ACM","Jan. 1977","20","1","","January","1977","0001-0782","","","","","","ACM","New York, NY, USA"
"article","1463688","Michael  Zyda and Victor  Lacour and Chris  Swain","","","","Operating a Computer Science Game Degree Program","71--75","","5","computer science game education","10.1145/1463673.1463688","","","","","","","2008","","Proceedings of the 3rd International Conference on Game Development in Computer Science Education","GDCSE '08","","978-1-60558-057-9","Miami, Florida","ACM","New York, NY, USA"
